Time,A0
13,86
14,87
16,88
17,88
19,88
27,88
34,89
41,89
49,89
56,89
63,90
70,90
77,90
84,90
93,91
100,91
108,91
116,92
124,92
133,92
141,92
149,92
158,92
166,92
175,92
183,92
191,92
199,92
207,92
216,93
225,93
233,93
241,94
249,94
258,94
266,93
274,93
282,93
291,93
300,93
308,93
316,93
324,93
332,94
340,94
349,94
358,94
366,94
374,93
382,93
391,93
399,93
407,92
415,92
424,93
433,93
441,93
449,93
457,93
465,93
474,93
482,92
491,92
499,91
507,91
516,91
524,91
532,91
540,91
548,90
558,90
566,90
574,90
582,90
590,89
599,89
607,89
615,88
624,88
632,88
641,88
649,88
657,88
665,88
673,88
681,88
691,87
699,87
707,87
715,86
723,86
732,86
740,86
748,86
757,86
765,86
774,86
782,86
790,86
798,86
806,86
815,85
824,85
832,85
840,85
848,86
857,86
865,86
873,86
881,86
890,86
899,86
907,86
915,86
923,86
931,86
940,86
948,86
957,87
965,87
973,87
982,87
990,88
998,88
1006,88
1015,88
1026,88
1035,88
1044,88
1053,88
1062,89
1072,89
1081,89
1091,89
1100,90
1110,90
1119,90
1128,90
1137,90
1146,91
1157,91
1166,91
1175,91
1184,91
1193,92
1203,92
1212,92
1222,92
1231,92
1241,93
1250,93
1259,93
1268,93
1277,93
1288,93
1297,93
1306,93
1315,93
1325,93
1334,94
1343,94
1352,94
1362,94
1372,94
1381,94
1390,94
1399,94
1409,94
1418,94
1428,94
1437,93
1446,93
1456,93
1465,93
1474,93
1483,93
1494,93
1503,93
1512,92
1521,92
1530,92
1540,92
1549,92
1559,91
1568,91
1577,91
1587,91
1596,91
1605,91
1614,90
1625,90
1634,90
1643,90
1652,89
1661,89
1671,89
1680,89
1690,88
1699,88
1709,88
1718,88
1727,88
1736,87
1745,87
1756,87
1765,87
1774,87
1783,87
1793,87
1802,87
1811,87
1821,86
1830,86
1840,86
1849,86
1858,86
1867,86
1876,86
1887,86
1896,86
1905,86
1914,86
1924,86
1933,86
1942,86
1951,86
1961,86
1971,86
1980,86
1989,86
1998,86
2008,87
2017,87
2027,87
2036,87
2045,87
2055,87
2064,88
2073,88
2082,88
2093,88
2102,89
2111,89
2120,89
2129,90
2139,90
2148,90
2158,90
2167,90
2177,91
2186,91
2195,91
2204,91
2213,91
2224,92
2233,92
2242,92
2251,92
2260,92
2270,92
2279,92
2289,93
2298,93
2308,93
2317,93
2326,93
2335,93
2344,93
2355,94
2364,93
2373,94
2382,93
2392,93
2401,93
2410,93
2420,93
2429,93
2439,93
2448,94
2457,93
2466,93
2476,93
2486,93
2495,93
2504,93
2513,93
2523,93
2532,93
2541,92
2550,92
2561,92
2570,92
2579,92
2588,91
2597,91
2607,91
2616,91
2626,91
2635,91
2644,90
2654,90
2663,90
2672,90
2681,90
2692,89
2701,89
2710,89
2719,89
2728,88
2738,88
2747,88
2757,88
2766,88
2776,88
2785,87
2794,87
2803,87
2812,87
2823,87
2832,87
2841,86
2850,86
2860,86
2869,86
2878,86
2888,86
2897,86
2907,86
2916,86
2925,86
2934,86
2944,86
2954,86
2963,86
2972,86
2981,86
2991,86
3000,86
3009,86
3019,86
3028,86
3038,87
3047,87
3056,87
3065,87
3075,87
3085,87
3094,87
3103,88
3112,88
3122,88
3131,88
3140,88
3149,89
3160,89
3169,89
3178,89
3187,89
3196,90
3206,90
3215,90
3225,90
3234,91
3244,91
3253,91
3262,91
3271,91
3280,92
3291,92
3300,92
3309,92
3318,92
3328,93
3337,93
3346,93
3356,93
3365,93
3375,93
3384,93
3393,93
3402,93
3411,93
3422,94
3431,94
3440,94
3449,94
3459,94
3468,94
3477,94
3487,94
3496,94
3506,94
3515,94
3524,93
3533,93
3543,93
3553,93
3562,93
3571,93
3580,93
3590,92
3599,92
3608,92
3618,92
3628,92
3637,92
3646,92
3655,92
3664,91
3674,91
3684,91
3693,91
3702,90
3712,90
3721,90
3730,90
3739,89
3748,89
3759,89
3768,89
3777,88
3786,88
3795,88
3805,88
3814,88
3824,88
3833,87
3843,87
3852,87
3861,87
3870,87
3879,87
3890,87
3899,86
3908,86
3917,86
3927,86
3936,86
3945,86
3955,86
3964,86
3974,86
3983,86
3992,86
4001,85
4011,86
4021,86
4030,86
4039,86
4048,86
4058,86
4067,86
4076,86
4086,87
4096,87
4105,87
4114,87
4123,87
4132,87
4142,87
4152,88
4161,88
4170,88
4179,88
4189,88
4198,89
4207,89
4217,89
4227,89
4236,89
4245,90
4254,90
4263,90
4273,90
4283,90
4292,91
4301,91
4311,91
4320,91
4329,91
4338,91
4347,92
4358,92
4367,92
4376,92
4385,92
4395,93
4404,93
4413,93
4423,93
4432,93
4442,93
4451,93
4460,93
4469,94
4478,93
4489,94
4498,94
4507,94
4516,94
4526,94
4535,94
4544,94
4554,94
4563,94
4573,93
4582,94
4591,93
4600,93
4610,93
4620,93
4629,93
4638,92
4647,92
4657,92
4666,92
4675,92
4685,92
4695,92
4704,91
4713,91
4722,91
4731,91
4741,90
4751,90
4760,90
4769,90
4779,90
4788,89
4797,89
4806,89
4816,89
4826,89
4835,88
4844,88
4853,88
4862,87
4872,87
4882,87
4891,87
4900,87
4910,86
4919,86
4928,86
4937,86
4946,86
4957,86
4966,86
4975,86
4984,86
4994,86
5003,86
5012,86
5022,86
5031,86
5041,86
5050,86
5059,86
5068,86
5078,86
5088,86
5097,86
5106,86
5115,86
5125,86
5134,86
5143,87
5153,87
5163,87
5172,87
5181,87
5190,87
5199,88
5209,88
5219,88
5228,88
5237,88
5246,89
5256,89
5265,89
5274,89
5284,89
5294,90
5303,90
5312,90
5321,90
5330,91
5340,91
5350,91
5359,91
5368,91
5378,92
5387,92
5396,92
5405,92
5415,92
5425,93
5434,93
5443,93
5452,93
5462,93
5471,93
5481,93
5490,93
5499,93
5509,94
5518,94
5527,94
5536,94
5545,94
5556,94
5565,94
5574,94
5583,94
5593,94
5602,94
5611,94
5621,93
5630,93
5640,93
5649,93
5658,93
5667,93
5677,93
5687,92
5696,93
5705,92
5714,92
5724,92
5733,92
5742,92
5752,91
5762,91
5771,91
5780,91
5789,90
5798,90
5808,90
5818,90
5827,90
5836,89
5846,89
5855,89
5864,89
5873,88
5883,88
5893,88
5902,88
5911,88
5920,87
5929,87
5939,87
5949,87
5958,87
5967,87
5977,87
5986,87
5995,86
6004,86
6014,86
6024,86
6033,86
6042,86
6051,86
6061,86
6070,86
6080,86
6089,86
6098,86
6108,86
6117,86
6126,86
6135,86
6145,86
6155,86
6164,86
6173,86
6182,86
6192,86
6201,87
6210,87
6220,87
6230,87
6239,87
6248,88
6257,88
6266,88
6276,88
6286,88
6295,89
6304,89
6313,89
6323,89
6332,90
6341,90
6351,90
6361,90
6370,90
6379,91
6388,91
6397,91
6407,91
6417,91
6426,92
6435,92
6445,92
6454,92
6463,92
6472,93
6482,93
6492,93
6501,93
6510,93
6519,93
6529,93
6538,94
6548,94
6557,94
6566,94
6576,94
6585,94
6594,94
6603,94
6614,94
6623,94
6632,94
6641,94
6650,94
6660,94
6669,94
6679,93
6688,93
6697,93
6707,93
6716,93
6725,93
6734,93
6744,93
6754,92
6763,92
6772,92
6781,92
6791,92
6800,91
6809,91
6819,91
6829,91
6838,91
6847,90
6856,90
6865,90
6875,90
6885,89
6894,89
6903,89
6913,88
6922,88
6931,88
6940,88
6950,88
6960,88
6969,87
6978,87
6987,87
6996,87
7006,87
7016,87
7025,86
7034,86
7044,86
7053,86
7062,86
7071,86
7081,86
7091,86
7100,86
7109,86
7118,86
7128,86
7137,86
7147,86
7156,86
7165,86
7175,86
7184,86
7193,86
7202,86
7213,86
7222,87
7231,86
7240,87
7249,87
7259,87
7268,87
7278,87
7287,87
7297,87
7306,87
7315,88
7324,88
7333,88
7343,88
7353,89
7362,89
7371,89
7380,89
7390,90
7399,90
7408,90
7418,90
7428,91
7437,91
7446,91
7455,91
7464,91
7474,92
7484,92
7493,92
7502,92
7512,92
7521,92
7530,92
7539,93
7549,93
7559,93
7568,93
7577,93
7586,94
7596,93
7605,94
7615,94
7624,94
7633,94
7643,93
7652,94
7661,93
7670,94
7681,93
7690,93
7699,94
7708,93
7717,93
7727,93
7736,93
7746,93
7755,93
7764,93
7774,93
7783,93
7792,92
7801,92
7812,92
7821,92
7830,92
7839,91
7848,91
7858,91
7867,91
7877,90
7886,90
7896,90
7905,90
7914,90
