Time,A0
0,111
5,115
11,118
16,120
21,118
27,118
32,119
38,121
44,116
50,119
55,121
60,120
66,118
71,120
77,121
82,119
89,120
94,121
99,121
105,118
110,120
116,123
121,121
131,122
140,121
149,120
158,123
168,119
178,124
187,121
196,121
205,123
215,120
224,123
233,121
243,122
252,122
262,121
271,123
280,121
289,123
299,122
309,121
318,123
327,120
336,124
346,121
355,121
364,123
374,120
384,123
393,120
402,121
411,121
420,120
430,123
440,118
449,121
458,121
467,120
477,121
486,118
495,121
505,119
515,119
524,120
533,118
542,120
551,117
561,119
571,118
580,117
589,121
599,116
608,117
617,117
626,116
636,119
646,116
655,117
664,114
673,116
683,117
692,115
702,117
711,115
720,115
730,116
739,115
748,116
757,114
768,115
777,115
786,115
795,117
804,114
814,116
823,114
832,115
842,117
851,115
861,116
870,114
879,115
888,116
898,115
908,117
917,115
926,116
935,116
945,116
954,119
963,116
973,118
983,115
992,117
1001,118
1011,120
1021,119
1033,118
1043,118
1053,118
1063,117
1074,117
1084,118
1094,119
1105,121
1116,121
1126,123
1136,121
1146,121
1157,120
1168,120
1178,118
1188,120
1199,121
1209,122
1219,123
1229,123
1241,123
1251,122
1261,121
1271,121
1282,120
1292,121
1303,122
1313,123
1324,123
1334,123
1344,125
1354,122
1364,122
1376,120
1386,120
1396,121
1406,122
1417,122
1427,123
1438,123
1448,124
1459,122
1469,120
1479,120
1489,119
1501,118
1511,120
1521,120
1531,121
1542,121
1552,121
1562,120
1573,119
1584,118
1594,117
1604,117
1614,117
1625,118
1636,119
1646,120
1656,118
1667,118
1677,116
1687,116
1697,116
1709,116
1719,115
1729,115
1739,116
1750,118
1760,116
1771,116
1781,116
1792,115
1802,115
1812,115
1822,114
1833,113
1844,116
1854,117
1864,116
1874,116
1885,115
1895,115
1906,115
1916,115
1927,115
1937,114
1947,116
1957,117
1969,118
1979,117
1989,117
1999,117
2010,116
2020,115
2030,116
2041,116
2052,118
2062,119
2072,120
2082,120
2093,119
2104,118
2114,118
2124,118
2135,118
2145,118
2155,120
2166,121
2177,122
2187,123
2197,122
2207,121
2217,120
2228,120
2239,118
2249,121
2259,122
2270,122
2280,123
2290,123
2301,124
2312,122
2322,122
2332,121
2342,120
2353,122
2364,122
2374,123
2384,123
2395,124
2405,125
2415,123
2425,122
2437,121
2447,120
2457,120
2467,122
2478,122
2488,122
2499,123
2509,123
2520,122
2530,121
2540,120
2550,119
2561,117
2572,119
2582,120
2592,121
2603,122
2613,121
2623,120
2634,119
2644,118
2655,117
2665,117
2675,116
2685,117
2696,119
2707,119
2717,118
2727,118
2738,117
2748,117
2758,116
2769,115
2780,115
2790,115
2800,116
2810,118
2821,117
2832,116
2842,115
2852,115
2863,115
2873,114
2883,115
2893,113
2905,115
2915,117
2925,116
2935,116
2946,116
2956,115
2967,115
2977,115
2988,115
2998,114
3008,116
3018,117
3028,118
3040,117
3050,117
3060,116
3070,117
3081,116
3091,116
3102,116
3112,118
3123,119
3133,120
3143,120
3153,119
3165,119
3175,118
3185,118
3195,118
3206,119
3216,120
3226,121
3237,122
3248,123
3258,122
3268,121
3278,120
3289,120
3300,119
3310,120
3320,122
3331,123
3341,123
3351,124
3361,123
3373,123
3383,122
3393,121
3403,120
3414,121
3424,122
3435,123
3445,123
3456,123
3466,125
3476,123
3486,122
3497,121
3508,120
3518,120
3528,121
3538,122
3549,122
3559,123
3570,123
3580,122
3591,120
3601,120
3611,119
3621,118
3633,119
3643,120
3653,121
3663,121
3674,121
3684,119
3694,118
3705,118
3716,117
3726,117
3736,116
3746,117
3757,118
3768,120
3778,118
3788,117
3799,116
3809,116
3819,115
3830,115
3841,115
3851,115
3861,117
3871,118
3881,117
3892,116
3903,115
3913,115
3923,115
3934,115
3944,114
3954,114
3965,116
3976,117
3986,116
3996,116
4006,115
4017,115
4027,115
4038,115
4048,115
4059,114
4069,116
4079,118
4089,118
4101,118
4111,117
4121,117
4131,117
4142,116
4152,117
4163,117
4173,118
4184,120
4194,121
4204,120
4214,120
4225,119
4236,119
4246,119
4256,118
4267,119
4277,120
4287,121
4298,122
4308,123
4319,122
4329,122
4339,121
4349,120
4360,119
4371,121
4381,122
4391,123
4402,123
4412,123
4422,124
4433,122
4444,122
4454,121
4464,120
4474,121
4485,122
4496,123
4506,123
4516,124
4527,125
4537,122
4547,121
4557,121
4569,120
4579,120
4589,121
4599,122
4610,122
4620,123
4631,122
4641,121
4652,120
4662,119
4672,119
4682,117
4694,119
4704,120
4714,121
4724,121
4734,120
4745,119
4755,118
4766,117
4776,117
4787,116
4797,116
4807,117
4817,118
4829,119
4839,118
4849,117
4859,116
4870,115
4880,115
4890,115
4901,115
4912,115
4922,116
4932,118
4942,116
4953,115
4964,115
4974,115
4984,114
4995,114
5005,114
5015,113
5025,115
5037,117
5047,117
5057,116
5067,116
5078,115
5088,115
5099,115
5109,115
5120,114
5130,117
5140,118
5150,118
5161,118
5172,117
5182,117
5192,117
5202,117
5213,117
5223,117
5234,118
5244,120
5255,121
5265,121
5275,120
5285,119
5297,119
5307,119
5317,118
5327,120
5338,121
5348,121
5358,123
5369,123
5380,123
5390,122
5400,121
5410,121
5421,119
5432,121
5442,122
5452,123
5463,124
5473,124
5483,124
5494,123
5505,122
5515,121
5525,120
5535,121
5545,122
5556,123
5567,123
5577,124
5587,125
5598,122
5608,121
5618,121
5629,120
5640,120
5650,121
5660,122
5670,122
5681,123
5691,122
5702,121
5712,120
5723,119
5733,119
5743,118
5753,119
5765,119
5775,120
5785,120
5795,120
5806,119
5816,118
5827,117
5837,117
5848,116
5858,115
5868,117
5878,118
5889,119
5900,117
5910,117
5920,116
5931,115
5941,115
5951,115
5962,114
5972,114
5983,116
5993,117
6003,116
6013,116
6025,115
6035,115
6045,114
6055,114
6066,114
6076,114
6086,116
6097,118
6108,117
6118,116
6128,116
6138,116
6149,115
6160,115
6170,116
6180,115
6191,117
6201,118
6211,120
6221,118
6233,118
6243,118
6253,117
6263,117
6274,117
6284,118
6295,119
6305,120
6316,121
6326,121
6336,121
6346,120
6356,119
6368,119
6378,118
6388,120
6398,121
6409,122
6419,122
6430,123
6440,123
6451,122
6461,121
6471,120
6481,119
6493,121
6503,122
6513,123
6523,123
6534,124
6544,124
6554,123
6565,122
6576,121
6586,120
6596,122
6606,122
6617,123
6628,123
6638,124
6648,124
6659,122
6669,121
6679,121
6689,120
6701,119
6711,120
6721,122
6731,122
6742,122
6752,122
6763,120
6773,120
6784,119
6794,119
6804,117
6814,118
6825,119
6836,120
6846,121
6856,119
6866,119
6877,118
6887,117
6898,117
6908,116
6919,116
6929,117
6939,117
6949,119
6961,117
6971,116
6981,116
6991,116
7002,115
7012,115
7022,114
7033,115
7044,116
7054,117
7064,116
7074,116
7085,115
7096,115
7106,115
7116,115
7127,115
7137,114
7147,116
7158,118
7169,116
7179,116
7189,116
7199,115
7209,116
7220,115
7231,115
7241,115
7251,117
7262,118
7272,120
7282,118
7293,118
7304,118
7314,117
7324,117
7334,117
7345,117
7355,119
7366,120
7376,121
7387,121
7397,120
7407,120
7417,120
7429,119
7439,118
7449,121
7459,121
7470,122
7480,123
7491,123
7501,123
7512,122
7522,121
7532,121
7542,120
7553,121
7564,122
7574,123
7584,123
7595,124
7605,124
7615,123
7626,122
7636,121
7647,120
7657,121
7667,122
7677,123
7688,123
7699,123
7709,123
7719,122
7730,121
7740,121
7750,119
7761,120
7772,120
7782,121
7792,122
7802,122
7813,121
7824,120
7834,119
7844,118
7855,118
7865,117
7875,118
7885,118
7897,119
7907,121
7917,119
7927,118
7938,117
7948,117
7959,116
7969,116
7980,115
7990,117
8000,117
8010,118
8020,117
8032,117
8042,116
8052,115
8062,115
8073,115
8083,115
8094,114
8104,115
8115,117
8125,116
8135,116
8145,115
8157,115
8167,114
8177,115
8187,114
8198,114
8208,116
8218,117
8229,117
8240,116
8250,116
8260,116
8270,116
8281,115
8292,115
8302,116
8312,117
8323,119
8333,120
8343,119
8354,118
8365,118
8375,118
8385,117
8395,117
8406,118
8416,119
8427,120
8437,121
8448,122
8458,121
8468,120
8478,119
8489,119
8500,119
8510,121
8520,121
8530,122
8541,123
8551,123
8562,123
8572,122
8583,121
8593,120
8603,120
8613,121
8625,122
8635,123
8645,123
8655,124
8666,124
8676,123
8687,122
8697,121
8708,119
8718,121
8728,122
8738,123
