Time,A0
1,107
3,110
4,113
6,113
7,111
9,113
10,115
12,114
13,112
15,113
17,113
26,115
34,115
43,116
51,117
59,117
67,117
75,116
83,115
93,115
101,115
110,119
119,115
129,117
138,117
147,116
156,119
166,116
176,118
185,118
194,117
203,119
212,115
222,121
232,118
241,118
250,120
260,116
269,120
278,118
287,119
297,119
307,117
316,120
325,117
334,119
344,118
353,117
363,119
372,116
381,120
391,117
400,117
409,118
418,115
429,119
438,116
447,116
456,118
465,115
475,118
484,113
494,116
503,116
513,115
522,116
531,113
540,116
549,114
560,114
569,115
578,113
587,115
596,112
606,113
615,114
625,113
634,114
644,111
653,113
662,112
671,112
680,115
690,111
700,112
709,109
718,112
728,112
737,110
746,112
755,110
765,111
775,111
784,111
793,112
802,110
812,111
821,111
831,110
840,113
849,110
859,112
868,109
877,111
886,112
897,111
906,113
915,111
924,112
933,113
943,112
952,114
962,111
971,113
980,113
990,113
999,115
1008,112
1018,112
1030,113
1040,114
1050,115
1060,118
1071,116
1081,115
1092,115
1102,114
1113,114
1123,114
1133,116
1143,117
1154,118
1165,118
1175,119
1185,117
1196,117
1206,116
1216,116
1227,116
1238,117
1248,119
1258,119
1268,120
1278,120
1290,119
1300,118
1310,117
1320,117
1331,116
1341,118
1351,118
1362,119
1373,119
1383,120
1393,120
1403,118
1414,117
1425,116
1435,115
1445,116
1456,117
1466,118
1476,118
1486,119
1498,118
1508,116
1518,116
1528,114
1539,114
1549,114
1560,114
1570,116
1581,117
1591,117
1601,115
1611,114
1623,114
1633,113
1643,112
1653,112
1664,112
1674,113
1684,114
1695,114
1705,113
1716,112
1726,112
1736,111
1746,111
1758,111
1768,110
1778,111
1788,112
1799,112
1809,112
1819,111
1830,111
1841,111
1851,110
1861,110
1871,110
1882,110
1893,112
1903,113
1913,112
1924,111
1934,111
1944,111
1955,111
1966,111
1976,111
1986,111
1996,113
2007,115
2017,114
2028,114
2038,113
2049,113
2059,113
2069,113
2079,112
2091,114
2101,115
2111,116
2121,117
2131,117
2142,116
2152,115
2163,114
2173,114
2184,114
2194,115
2204,117
2214,118
2226,119
2236,120
2246,118
2256,117
2267,117
2277,116
2288,117
2298,117
2309,119
2319,119
2329,120
2339,120
2350,119
2361,118
2371,117
2381,116
2392,117
2402,118
2412,118
2423,119
2434,119
2444,120
2454,119
2464,117
2475,116
2485,116
2496,115
2506,116
2516,117
2527,117
2537,118
2547,118
2558,117
2569,116
2579,115
2589,114
2599,114
2610,113
2621,115
2631,116
2641,116
2652,117
2662,115
2672,114
2682,114
2694,112
2704,112
2714,111
2724,111
2735,113
2745,113
2756,114
2766,113
2777,112
2787,112
2797,111
2807,111
2818,110
2829,110
2839,111
2849,113
2860,113
2870,112
2880,112
2891,111
2902,111
2912,110
2922,110
2932,109
2942,110
2954,112
2964,113
2974,112
2984,112
2995,111
3005,111
3015,111
3026,111
3037,111
3047,112
3057,113
3067,115
3078,114
3089,114
3099,114
3109,113
3120,113
3130,112
3140,112
3150,114
3162,116
3172,116
3182,118
3192,116
3203,116
3213,116
3224,115
3234,115
3245,114
3255,116
3265,117
3275,118
3287,118
3297,120
3307,118
3317,117
3328,116
3338,116
3348,117
3359,118
3369,119
3380,118
3390,120
3400,120
3410,119
3422,118
3432,117
3442,117
3452,116
3463,117
3473,118
3483,119
3494,119
3505,120
3515,119
3525,117
3535,116
3546,116
3557,115
3567,116
3577,117
3588,118
3598,118
3608,119
3619,117
3630,116
3640,115
3650,114
3660,114
3671,113
3681,114
3692,116
3702,115
3713,116
3723,114
3733,114
3743,113
3755,112
3765,112
3775,112
3785,111
3795,113
3806,114
3816,113
3827,113
3837,112
3848,111
3858,111
3868,111
3878,111
3890,110
3900,111
3910,112
3920,112
3931,112
3941,111
3952,111
3962,111
3973,111
3983,110
3993,110
4003,111
4014,113
4025,113
4035,112
4045,112
4056,112
4066,111
4076,112
4087,111
4098,111
4108,112
4118,114
4128,115
4139,115
4149,114
4160,114
4170,114
4180,113
4191,113
4201,112
4211,115
4222,116
4233,117
4243,118
4253,117
4263,116
4274,116
4285,115
4295,115
4305,115
4316,117
4326,118
4336,118
4346,119
4358,121
4368,118
4378,118
4388,116
4399,116
4409,117
4420,118
4430,119
4441,119
4451,120
4461,120
4471,120
4482,118
4493,117
4503,117
4513,116
4524,117
4534,118
4544,119
4555,119
4566,120
4576,119
4586,118
4596,117
4606,116
4618,114
4628,116
4638,117
4648,117
4659,118
4669,119
4679,116
4690,116
4701,115
4711,114
4721,113
4731,112
4742,114
4753,115
4763,115
4773,116
4784,114
4794,114
4804,113
4814,112
4826,111
4836,111
4846,110
4856,112
4867,114
4877,113
4888,112
4898,112
4909,111
4919,111
4929,110
4939,111
4951,110
4961,111
4971,112
4981,112
4992,112
5002,111
5012,111
5023,111
5033,110
5044,111
5054,110
5064,111
5074,113
5086,114
5096,113
5106,112
5116,112
5127,111
5137,111
5147,112
5158,111
5169,113
5179,115
5189,115
5199,115
5210,115
5221,114
5231,114
5241,114
5252,113
5262,112
5272,115
5283,116
5294,117
5304,118
5314,117
5324,117
5335,116
5345,115
5356,115
5366,116
5377,117
5387,118
5397,119
5407,119
5419,121
5429,118
5439,118
5449,117
5459,116
5470,117
5480,118
5491,119
5501,119
5512,120
5522,121
5532,119
5542,118
5554,117
5564,117
5574,117
5584,117
5595,118
5605,119
5616,119
5626,119
5637,119
5647,117
5657,117
5667,115
5678,115
5689,115
5699,116
5709,117
5720,117
5730,118
5740,116
5751,115
5762,115
5772,114
5782,113
5792,112
5803,114
5813,115
5824,116
5834,115
5844,114
5855,113
5865,113
5875,112
5886,111
5897,111
5907,110
5917,112
5927,113
5938,113
5949,112
5959,111
5969,111
5980,111
5990,111
6000,110
6010,110
6022,111
6032,112
6042,112
6052,112
6063,111
6073,111
6084,111
6094,111
6105,111
6115,110
6125,111
6135,113
6146,113
6157,113
6167,112
6177,112
6188,112
6198,112
6208,111
6219,112
6230,113
6240,115
6250,115
6260,116
6270,115
6282,114
6292,114
6302,114
6312,113
6323,114
6333,115
6343,116
6354,117
6365,118
6375,118
6385,117
6395,116
6406,116
6417,115
6427,116
6437,117
6448,118
6458,119
6468,119
6478,120
6490,119
6500,117
6510,117
6520,117
6531,117
6541,118
6552,119
6562,119
6573,119
6583,120
6593,120
6603,118
6615,117
6625,116
6635,116
6645,117
6656,118
6666,119
6676,119
6687,119
6697,119
6708,117
6718,116
6728,116
6738,114
6750,115
6760,116
6770,117
6780,117
6791,118
6801,116
6811,115
6822,114
6833,113
6843,113
6853,112
6863,113
6874,114
6885,115
6895,115
6905,114
6916,113
6926,112
6936,112
6947,112
6958,111
6968,110
6978,112
6988,113
6999,113
7009,112
7020,112
7030,111
7041,110
7051,110
7061,110
7071,110
7083,111
7093,112
7103,112
7113,112
7123,111
7134,111
7144,111
7155,111
7165,111
7176,110
7186,111
7196,113
7206,115
7218,113
7228,112
7238,112
7248,113
7259,112
7269,112
7280,111
7290,113
7301,115
7311,115
7321,116
7331,115
7342,115
7353,114
7363,114
7373,114
7384,114
7394,115
7404,116
7415,117
7426,118
7436,118
7446,117
7456,116
7467,116
7477,116
7488,116
7498,117
7508,118
7519,119
7529,119
7539,121
7550,119
7561,118
7571,117
7581,117
7591,117
7602,118
7613,118
7623,119
7633,120
7644,120
7654,119
7664,118
7674,117
7686,116
7696,116
7706,117
7716,117
7727,118
7737,119
7748,119
7758,118
7769,117
7779,116
7789,115
7799,114
7810,115
7821,116
7831,116
7841,117
7852,118
7862,116
7872,115
7883,114
7894,113
7904,113
7914,112
7924,113
7934,114
7946,115
7956,115
7966,113
7976,113
7987,112
7997,111
8007,111
8018,111
8029,110
8039,112
8049,113
8059,113
8070,112
8081,111
8091,111
8101,110
8112,111
8122,111
8132,110
8142,111
8154,113
8164,112
8174,112
8184,112
8195,111
8205,111
8216,111
8226,111
8237,111
8247,112
8257,113
8267,115
8279,113
8289,113
8299,113
8309,113
8320,112
8330,112
8340,112
8351,113
8361,115
8372,116
8382,116
8392,116
8402,115
8414,115
8424,114
8434,114
8444,114
8455,116
8465,117
8475,118
8486,118
8497,118
8507,117
8517,117
8527,116
8538,115
8549,117
8559,117
8569,118
8580,119
8590,119
8600,121
8611,119
8622,118
8632,117
8642,116
8652,117
8663,118
8673,119
8684,119
8694,120
8705,120
8715,119
8725,118
8735,117
8747,116
8757,116
8767,117
8777,118
8787,119
8798,119
8808,119
8819,118
8829,117
8840,116
8850,114
8860,114
8870,114
8882,116
8892,116
8902,116
8912,117
8923,115
8933,114
8944,114
8954,113
8965,113
8975,112
8985,113
8995,114
9006,114
9017,114
9027,113
9037,112
9048,112
9058,111
9068,111
9079,111
9090,110
9100,112
9110,113
9120,112
9131,112
9141,111
9152,111
9162,111
9172,110
9183,110
9193,111
9203,111
9214,112
9225,113
9235,112
9245,112
9255,111
9266,111
9277,111
9287,111
9297,110
9308,112
9318,113
9328,115
9338,113
9350,113
9360,113
9370,113
9380,113
9391,112
9401,111
9412,114
9422,115
9433,116
9443,117
9453,116
9463,115
9474,114
9485,114
9495,114
9505,114
9516,116
9526,117
9536,118
9547,119
9558,119
9568,117
9578,117
9588,116
9598,116
9610,117
9620,118
9630,118
9640,119
9651,120
9661,121
9671,119
9682,118
9693,117
9703,117
9713,117
9723,118
9734,119
9745,119
9755,119
9765,119
9776,119
9786,117
9796,117
9806,116
9818,114
9828,116
9838,117
9848,118
9859,118
9869,119
9880,117
9890,116
9901,116
9911,115
9921,114
9931,114
9943,115
9953,116
9963,116
9973,116
9984,115
9994,114
10004,113
10016,116
10028,112
10039,114
10050,113
10061,112
10073,114
10085,111
10096,112
10107,112
10119,111
10130,113
10142,111
10153,112
10165,112
10176,111
10187,112
10199,110
10211,111
10222,112
10233,110
10245,111
10256,110
10267,111
10279,113
10291,110
10302,112
10313,111
10324,111
10336,114
10348,110
10359,112
10371,112
10382,112
10393,115
10404,112
10417,114
10428,114
10439,113
10450,116
10462,111
10473,114
10485,116
10497,114
10508,117
10519,114
10530,115
10543,117
10554,114
10565,118
10576,116
10588,116
10599,118
10611,115
10622,118
10634,118
10645,117
10656,119
10668,116
10680,118
10691,119
10702,116
10714,120
10725,117
10736,118
10748,119
10760,117
10771,121
10782,118
10793,118
10805,119
10817,117
10828,121
10840,118
10851,117
10862,119
10874,115
10886,118
10897,117
10908,116
10919,118
10931,114
10943,117
10954,116
10966,115
10977,117
10988,113
10999,115
11012,115
11023,113
11034,116
11045,112
11057,114
11068,114
11080,112
11091,114
11103,110
11114,112
11125,114
11137,111
11149,113
11160,111
11171,112
11183,114
11194,110
11205,112
11217,111
11229,111
11240,112
11251,110
11262,111
11275,111
11286,111
11297,112
11309,110
11320,111
11331,112
11343,111
11355,112
11366,110
11377,111
11388,113
11400,111
11412,113
11423,111
11435,112
11446,114
11457,112
11468,114
11481,113
11492,113
11503,116
11514,113
11526,115
11537,115
11549,113
11560,117
11572,112
11583,116
11594,117
11607,115
11618,118
11629,115
11640,116
11652,118
11663,115
11675,119
11686,117
11698,117
