Time,A0
13,187
15,189
16,193
20,195
29,195
37,197
46,198
54,199
62,199
70,200
78,201
87,203
96,204
104,205
113,206
122,207
132,208
141,209
150,211
160,211
169,213
179,213
188,213
197,214
206,214
216,215
226,216
235,216
244,217
253,217
263,217
272,217
281,218
291,218
301,218
310,218
319,218
328,218
337,218
347,218
357,218
366,218
375,218
385,217
394,217
403,217
412,217
422,216
432,215
441,215
450,214
459,214
468,213
478,212
487,212
497,211
506,210
516,210
525,209
534,208
543,207
552,207
563,206
572,205
581,204
590,203
600,203
609,201
618,201
628,200
637,199
647,199
656,197
665,197
674,196
684,195
694,194
703,193
712,193
721,192
731,191
740,191
749,191
759,190
769,189
778,189
787,189
796,189
805,189
815,188
825,188
834,188
843,188
852,188
862,188
871,188
880,188
890,188
900,189
909,189
918,190
927,190
936,190
946,191
956,192
965,193
974,193
984,194
993,194
1002,195
1012,195
1024,195
1034,196
1044,197
1054,198
1064,199
1075,201
1085,202
1096,202
1106,203
1117,204
1127,205
1137,206
1147,207
1159,208
1169,209
1179,210
1189,211
1200,211
1210,212
1221,213
1231,214
1242,214
1252,215
1262,215
1272,216
1283,216
1294,217
1304,217
1314,218
1325,218
1335,218
1345,218
1356,218
1367,219
1377,219
1387,218
1397,218
1408,218
1418,218
1429,218
1439,218
1449,217
1460,217
1470,216
1480,216
1491,215
1502,215
1512,214
1522,213
1532,213
1543,212
1554,211
1564,210
1574,209
1585,209
1595,208
1605,207
1615,206
1627,205
1637,204
1647,203
1657,202
1668,201
1678,200
1689,199
1699,198
1710,197
1720,196
1730,196
1740,195
1751,194
1762,194
1772,193
1782,192
1793,191
1803,191
1813,190
1824,190
1835,190
1845,189
1855,189
1865,189
1875,188
1887,188
1897,188
1907,188
1917,188
1928,189
1938,189
1948,189
1959,189
1970,190
1980,190
1990,190
2000,191
2011,192
2022,192
2032,193
2042,194
2053,195
2063,196
2073,196
2083,197
2095,198
2105,199
2115,200
2125,201
2136,202
2146,203
2157,204
2167,205
2178,205
2188,207
2198,207
2208,208
2220,209
2230,210
2240,211
2250,212
2260,213
2271,213
2281,214
2292,214
2302,215
2313,215
2323,216
2333,216
2343,217
2355,217
2365,217
2375,218
2385,218
2396,218
2406,218
2416,218
2427,218
2438,218
2448,218
2458,218
2468,218
2479,218
2490,218
2500,217
2510,217
2521,216
2531,216
2541,215
2552,214
2563,214
2573,213
2583,213
2593,212
2604,211
2614,210
2625,209
2635,208
2646,207
2656,206
2666,205
2676,204
2688,203
2698,203
2708,202
2718,201
2728,200
2739,199
2749,198
2760,197
2770,196
2781,195
2791,194
2801,194
2811,193
2823,193
2833,192
2843,191
2853,191
2864,190
2874,190
2885,189
2895,189
2906,189
2916,189
2926,188
2936,188
2947,188
2958,188
2968,188
2978,189
2989,189
2999,189
3009,189
3020,190
3031,190
3041,191
3051,191
3061,192
3072,193
3082,193
3093,194
3103,195
3113,196
3124,196
3134,197
3144,198
3155,199
3166,200
3176,201
3186,202
3196,203
3207,204
3217,205
3228,206
3238,207
3249,208
3259,208
3269,209
3279,210
3291,211
3301,211
3311,212
3321,213
3332,214
3342,214
3353,215
3363,215
3374,216
3384,216
3394,217
3404,217
3415,218
3426,218
3436,218
3446,218
3457,218
3467,218
3477,218
3488,218
3499,218
3509,218
3519,218
3529,218
3539,217
3551,217
3561,216
3571,216
3581,215
3592,215
3602,214
3612,213
3623,213
3634,212
3644,211
3654,210
3664,210
3675,209
3686,208
3696,207
3706,206
3717,205
3727,204
3737,203
3747,202
3759,202
3769,201
3779,200
3789,199
3800,198
3810,197
3821,196
3831,195
3842,194
3852,193
3862,193
3872,192
3883,192
3894,191
3904,190
3914,190
3924,189
3935,189
3945,189
3956,189
3966,188
3977,188
3987,188
3997,188
4007,188
4019,188
4029,188
4039,189
4049,189
4060,189
4070,190
4080,190
4091,191
4102,191
4112,192
4122,192
4132,193
4143,194
4154,195
4164,196
4174,197
4185,198
4195,198
4205,199
4216,200
4227,201
4237,202
4247,203
4257,204
4268,205
4278,206
4289,207
4299,207
4310,208
4320,209
4330,210
4340,211
4352,211
4362,212
4372,213
4382,214
4392,215
4403,215
4413,216
4424,216
4434,217
4445,217
4455,217
4465,218
4475,218
4487,218
4497,218
4507,218
4517,218
4528,218
4538,218
4549,218
4559,218
4570,218
4580,217
4590,217
4600,217
4611,216
4622,216
4632,215
4642,214
4653,214
4663,213
4673,212
4684,212
4695,211
4705,210
4715,209
4725,209
4736,208
4746,207
4757,206
4767,205
4777,204
4788,203
4798,202
4808,201
4819,200
4830,199
4840,198
4850,197
4860,196
4871,196
4882,195
4892,194
4902,193
4913,193
4923,192
4933,192
4943,191
4955,190
4965,190
4975,189
4985,189
4996,189
5006,188
5017,188
5027,188
5038,188
5048,188
5058,188
5068,188
5079,188
5090,189
5100,189
5110,189
5121,190
5131,190
5141,191
5152,191
5163,192
5173,193
5183,193
5193,194
5203,195
5215,196
5225,197
5235,198
5245,199
5256,199
5266,200
5276,201
5287,202
5298,203
5308,204
5318,205
5328,206
5339,207
5350,208
5360,209
5370,210
5381,211
5391,211
5401,212
5411,213
5423,213
5433,214
5443,215
5453,215
5464,216
5474,216
5485,217
5495,217
5506,217
5516,218
5526,218
5536,218
5548,218
5558,218
5568,218
5578,218
5588,218
5599,218
5609,218
5620,217
5630,217
5641,217
5651,216
5661,216
5671,216
5683,215
5693,214
5703,214
5713,213
5724,212
5734,211
5744,210
5755,210
5766,209
5776,208
5786,207
5796,206
5807,205
5818,204
5828,203
5838,202
5849,201
5859,201
5869,200
5880,199
5891,198
5901,197
5911,196
5921,195
5932,195
5942,194
5953,193
5963,192
5974,192
5984,191
5994,191
6004,190
6016,190
6026,189
6036,189
6046,189
6056,188
6067,188
6077,188
6088,188
6098,188
6109,188
6119,188
6129,189
6139,189
6151,189
6161,190
6171,190
6181,191
6192,191
6202,192
6213,192
6223,193
6234,194
6244,194
6254,195
