Time,A0
14,69
16,70
17,70
19,70
27,70
34,71
41,71
49,71
56,72
63,72
70,72
77,72
84,73
93,73
100,73
108,74
116,74
124,74
133,74
141,74
149,74
158,74
166,74
175,75
183,75
191,75
199,75
207,75
216,76
225,76
233,76
241,77
249,77
258,77
266,76
274,76
282,76
291,76
300,76
308,76
316,76
324,76
332,76
340,77
349,77
358,77
366,76
374,76
382,76
391,76
399,75
407,75
415,75
424,75
433,75
441,75
449,75
457,76
465,75
474,75
482,75
491,74
499,74
507,74
516,73
524,73
532,73
540,73
548,73
558,73
566,73
574,73
582,72
590,72
599,71
607,71
615,71
624,70
632,70
641,70
649,70
657,70
665,70
673,70
681,70
691,70
699,69
707,69
715,68
723,68
732,68
740,68
748,68
757,68
765,68
774,68
782,68
790,68
798,68
806,68
815,67
824,67
832,67
840,67
848,67
857,68
865,68
873,68
881,68
890,68
899,68
907,68
915,68
923,68
931,68
940,68
948,68
957,69
965,69
973,69
982,69
990,70
998,70
1006,70
1015,70
1026,70
1035,70
1044,70
1053,70
1062,71
1072,71
1081,71
1091,72
1100,72
1110,72
1119,72
1128,73
1137,73
1146,73
1157,73
1166,74
1175,74
1184,74
1193,74
1203,75
1212,75
1222,75
1231,75
1241,75
1250,75
1259,76
1268,76
1277,76
1288,76
1297,76
1306,76
1315,76
1325,76
1334,76
1343,76
1352,76
1362,76
1372,76
1381,76
1390,76
1399,76
1409,76
1418,76
1428,76
1437,76
1446,76
1456,76
1465,76
1474,76
1483,75
1494,75
1503,75
1512,75
1521,75
1530,75
1540,75
1549,74
1559,74
1568,74
1577,74
1587,74
1596,73
1605,73
1614,73
1625,73
1634,72
1643,72
1652,72
1661,71
1671,71
1680,71
1690,71
1699,70
1709,70
1718,70
1727,70
1736,69
1745,69
1756,69
1765,69
1774,69
1783,69
1793,69
1802,69
1811,69
1821,68
1830,68
1840,68
1849,68
1858,68
1867,68
1876,68
1887,68
1896,68
1905,68
1914,68
1924,68
1933,68
1942,68
1951,68
1961,68
1971,68
1980,68
1989,68
1998,68
2008,69
2017,69
2027,69
2036,69
2045,69
2055,70
2064,70
2073,70
2082,71
2093,71
2102,71
2111,71
2120,71
2129,72
2139,72
2148,72
2158,72
2167,72
2177,73
2186,73
2195,73
2204,73
2213,74
2224,74
2233,74
2242,75
2251,75
2260,75
2270,75
2279,75
2289,76
2298,76
2308,76
2317,76
2326,76
2335,76
2344,76
2355,76
2364,76
2373,77
2382,77
2392,76
2401,77
2410,76
2420,77
2429,76
2439,76
2448,76
2457,76
2466,76
2476,76
2486,76
2495,76
2504,76
2513,76
2523,75
2532,75
2541,75
2550,75
2561,75
2570,74
2579,74
2588,74
2597,74
2607,74
2616,73
2626,73
2635,73
2644,73
2654,73
2663,72
2672,72
2681,72
2692,72
2701,71
2710,71
2719,71
2728,71
2738,71
2747,70
2757,70
2766,70
2776,70
2785,70
2794,69
2803,69
2812,69
2823,69
2832,68
2841,68
2850,68
2860,68
2869,68
2878,68
2888,68
2897,68
2907,68
2916,68
2925,68
2934,68
2944,68
2954,68
2963,68
2972,68
2981,68
2991,68
3000,68
3009,68
3019,68
3028,68
3038,69
3047,69
3056,69
3065,69
3075,69
3085,69
3094,69
3103,70
3112,70
3122,70
3131,70
3140,70
3149,71
3160,71
3169,71
3178,72
3187,72
3196,72
3206,72
3215,72
3225,73
3234,73
3244,73
3253,73
3262,74
3271,74
3280,74
3291,75
3300,75
3309,75
3318,75
3328,75
3337,76
3346,76
3356,76
3365,76
3375,76
3384,76
3393,76
3402,76
3411,76
3422,76
3431,76
3440,76
3449,76
3459,76
3468,76
3477,76
3487,76
3496,76
3506,76
3515,76
3524,76
3533,76
3543,76
3553,76
3562,76
3571,75
3580,75
3590,75
3599,75
3608,75
3618,75
3628,75
3637,74
3646,74
3655,74
3664,74
3674,74
3684,73
3693,73
3702,73
3712,73
3721,72
3730,72
3739,72
3748,71
3759,71
3768,71
3777,71
3786,71
3795,70
3805,70
3814,70
3824,70
3833,69
3843,69
3852,69
3861,69
3870,69
3879,69
3890,68
3899,68
3908,68
3917,68
3927,68
3936,68
3945,68
3955,68
3964,68
3974,68
3983,68
3992,68
4001,68
4011,68
4021,68
4030,68
4039,68
4048,68
4058,68
4067,68
4076,68
4086,69
4096,69
4105,69
4114,69
4123,69
4132,70
4142,70
4152,70
4161,70
4170,70
4179,71
4189,71
4198,71
4207,71
4217,71
4227,71
4236,72
4245,72
4254,72
4263,73
4273,73
4283,73
4292,73
4301,73
4311,74
4320,74
4329,74
4338,74
4347,74
4358,75
4367,75
4376,75
4385,75
4395,76
4404,76
4413,76
4423,76
4432,76
4442,76
4451,76
4460,76
4469,76
4478,76
4489,77
4498,77
4507,76
4516,77
4526,77
4535,77
4544,76
4554,76
4563,76
4573,76
4582,76
4591,76
4600,76
4610,76
4620,75
4629,75
4638,75
4647,75
4657,75
4666,75
4675,75
4685,74
4695,74
4704,74
4713,74
4722,74
4731,73
4741,73
4751,73
4760,72
4769,72
4779,72
4788,72
4797,71
4806,71
4816,71
4826,71
4835,71
4844,70
4853,70
4862,70
4872,70
4882,69
4891,69
4900,69
4910,69
4919,69
4928,69
4937,69
4946,68
4957,68
4966,68
4975,68
4984,68
4994,68
5003,68
5012,68
5022,68
5031,68
5041,68
5050,68
5059,68
5068,68
5078,68
5088,68
5097,68
5106,68
5115,68
5125,68
5134,69
5143,69
5153,69
5163,69
5172,69
5181,69
5190,69
5199,70
5209,70
5219,70
5228,70
5237,70
5246,71
5256,71
5265,71
5274,71
5284,72
5294,72
5303,72
5312,73
5321,73
5330,73
5340,73
5350,74
5359,74
5368,74
5378,74
5387,74
5396,75
5405,75
5415,75
5425,75
5434,75
5443,75
5452,75
5462,75
5471,76
5481,76
5490,76
5499,76
5509,76
5518,76
5527,76
5536,76
5545,76
5556,77
5565,77
5574,76
5583,76
5593,76
5602,76
5611,76
5621,76
5630,76
5640,76
5649,76
5658,76
5667,76
5677,76
5687,75
5696,75
5705,75
5714,75
5724,75
5733,74
5742,74
5752,74
5762,74
5771,73
5780,73
5789,73
5798,72
5808,72
5818,72
5827,72
5836,72
5846,71
5855,71
5864,71
5873,71
5883,71
5893,70
5902,70
5911,70
5920,70
5929,70
5939,69
5949,69
5958,69
5967,69
5977,68
5986,68
5995,68
6004,68
6014,68
6024,68
6033,68
6042,68
6051,68
6061,68
6070,67
6080,67
6089,68
6098,68
6108,68
6117,68
6126,68
6135,68
6145,68
6155,68
6164,68
6173,68
6182,68
6192,68
6201,69
6210,69
6220,69
6230,69
6239,69
6248,70
6257,70
6266,70
6276,70
6286,71
6295,71
6304,71
6313,72
6323,72
6332,72
6341,72
6351,72
6361,73
6370,73
6379,73
6388,73
6397,74
6407,74
6417,74
6426,74
6435,74
6445,75
6454,75
6463,75
6472,75
6482,75
6492,75
6501,75
6510,76
6519,76
6529,76
6538,76
6548,76
6557,76
6566,76
6576,76
6585,76
6594,76
6603,76
6614,76
6623,77
6632,77
6641,76
6650,76
6660,76
6669,76
6679,76
6688,76
6697,76
6707,76
6716,75
6725,75
6734,75
6744,75
6754,75
6763,75
6772,74
6781,74
6791,74
6800,74
6809,74
6819,73
6829,73
6838,73
6847,73
6856,73
6865,72
6875,72
6885,72
6894,72
6903,72
6913,71
6922,71
6931,70
6940,70
6950,70
6960,70
6969,70
6978,69
6987,69
6996,69
7006,69
7016,69
7025,68
7034,68
7044,68
7053,68
7062,68
7071,68
7081,68
7091,68
7100,68
7109,68
7118,68
7128,68
7137,67
7147,68
7156,68
7165,68
7175,68
7184,68
7193,68
7202,68
7213,68
7222,69
7231,68
7240,69
7249,69
