Time,A0
6679,140
6689,139
6701,138
6711,139
6721,140
6731,141
6742,141
6752,141
6763,139
6773,139
6784,138
6794,137
6804,137
6814,137
6825,138
6836,139
6846,139
6856,139
6866,138
6877,136
6887,136
6898,135
6908,135
6919,134
6929,136
6939,137
6949,138
6961,137
6971,136
6981,135
6991,135
7002,134
7012,135
7022,134
7033,133
7044,135
7054,136
7064,136
7074,135
7085,134
7096,135
7106,134
7116,134
7127,134
7137,133
7147,135
7158,137
7169,136
7179,136
7189,136
7199,135
7209,135
7220,135
7231,135
7241,135
7251,136
7262,137
7272,139
7282,138
7293,138
7304,137
7314,137
7324,136
7334,136
7345,137
7355,139
7366,139
7376,140
7387,141
7397,140
7407,139
7417,139
7429,138
7439,137
7449,139
7459,140
7470,142
7480,141
7491,142
7501,142
7512,141
7522,140
7532,140
7542,138
7553,140
7564,141
7574,142
7584,142
7595,143
7605,143
7615,142
7626,141
7636,140
7647,139
7657,140
7667,141
7677,142
7688,142
7699,142
7709,143
7719,141
7730,140
7740,139
7750,138
7761,138
7772,140
7782,140
7792,140
7802,141
7813,141
7824,139
7834,138
7844,138
7855,137
7865,136
7875,136
7885,138
7897,138
7907,139
7917,138
7927,137
7938,136
7948,136
7959,136
7969,135
7980,134
7990,135
8000,136
8010,138
8020,136
8032,136
8042,135
8052,135
8062,134
8073,134
8083,134
8094,134
8104,135
8115,136
8125,135
8135,135
8145,134
8157,134
8167,134
8177,134
8187,134
8198,133
8208,135
8218,137
8229,136
8240,136
8250,136
8260,135
8270,135
8281,135
8292,135
8302,135
8312,137
8323,137
8333,139
8343,138
8353,137
8365,137
8375,137
8385,137
8395,136
8406,137
8416,139
8427,140
8437,140
8448,141
8458,140
8468,139
8478,139
8489,138
8500,137
8510,139
8520,141
8530,141
8541,142
8551,142
8562,142
8572,141
8583,140
8593,140
8603,139
8613,140
8625,141
8635,142
8645,142
8655,142
8666,143
8676,142
8686,140
8697,140
8708,138
8718,140
8728,141
8738,141
8749,142
8760,142
8770,142
8780,141
8791,140
8801,139
8811,138
8822,138
8833,139
8843,140
8853,141
8863,141
8873,140
8884,139
8895,138
8905,137
8915,137
8926,136
8936,136
8946,137
8957,138
8968,139
8978,138
8988,137
8998,137
9009,136
9019,136
9030,135
9040,135
9051,135
9061,136
9071,137
9081,136
9093,136
9103,135
9113,135
9123,134
9134,134
9144,134
9155,133
9165,135
9176,136
9186,136
9196,135
9206,135
9217,135
9228,134
9238,134
9248,134
9259,133
9269,136
9279,137
9290,137
9300,136
9311,136
9321,136
9331,135
9341,135
9352,135
9363,135
9373,137
9383,138
9394,140
9404,139
9414,138
9425,137
9436,137
9446,137
9456,137
9466,138
9477,139
9488,140
9498,141
9508,141
9519,140
9529,140
9539,139
9549,139
9561,138
9571,139
9581,140
9591,141
9602,142
9612,143
9623,142
9633,141
9644,140
9654,140
9664,139
9674,140
9684,141
9696,142
9706,143
9716,143
9726,143
9737,142
9747,140
9758,139
9768,139
9779,140
9789,141
9799,141
9809,142
9821,142
9831,142
9841,140
9851,140
9862,139
9872,138
9882,137
9893,139
9904,139
9914,140
9924,141
9934,140
9945,139
9956,138
9966,137
9976,137
9987,136
9997,136
10007,137
10018,137
10031,139
10042,136
10053,137
10064,136
10076,135
10088,137
10099,134
10110,135
10122,136
10133,134
10144,136
10157,134
10168,135
10179,137
10190,134
10202,135
10213,133
10225,134
10236,136
10248,133
10259,135
10270,134
10281,134
10294,136
10305,134
10316,135
10328,135
10339,135
10350,137
10362,134
10374,136
10385,137
10396,135
10407,137
10420,135
10431,137
10442,138
10454,136
10465,139
10476,137
10488,137
10500,139
10511,137
10522,140
10533,139
10545,138
10557,141
10568,137
10579,141
10591,140
10602,139
10613,141
10626,139
10637,141
10648,141
10659,139
10671,142
10682,140
10694,141
10705,142
10717,140
10728,143
10739,141
10752,141
10763,142
10774,139
10785,143
10797,141
10808,140
10820,142
10831,139
10843,142
10854,141
10865,139
10876,142
10889,138
10900,141
10911,140
10923,138
10934,141
10945,138
10957,140
10969,140
10980,137
10991,140
11002,137
11014,138
11026,138
11037,136
11048,138
11060,136
11071,137
11082,138
11095,135
11106,137
11117,135
11128,136
11140,138
11152,135
11163,136
11174,135
11186,135
11197,136
11208,133
11220,135
11232,135
11243,134
11254,135
11266,134
11277,135
11289,135
11300,134
11312,135
11323,134
11334,135
11345,136
11358,134
11369,136
11380,134
11392,135
11403,137
11414,135
11426,136
11438,136
11449,136
11460,139
11471,136
11484,137
11495,137
11506,136
11517,141
11529,136
11540,138
11552,139
11564,137
11575,142
11586,138
11597,139
11609,140
11621,138
11632,142
11643,139
11655,140
11666,141
11677,138
11689,142
11701,141
11712,140
11723,142
11735,139
11746,142
11758,142
11769,140
11781,143
11792,140
11803,142
11814,141
11827,140
11838,142
11849,140
11860,141
11872,141
11884,139
11895,143
11907,140
11918,140
11929,141
11940,138
11953,142
11964,139
11975,139
11986,141
11998,137
12009,140
12021,139
12033,137
12044,139
12055,136
12066,138
12078,138
12090,137
12101,139
12112,135
12124,137
12135,137
12146,136
12158,137
12170,134
