Time,A0
10,205
12,202
13,196
15,201
17,200
26,205
34,209
43,212
51,215
59,216
67,214
75,213
83,213
93,211
101,210
110,222
119,213
129,218
138,218
147,215
156,223
166,214
176,223
185,221
194,219
203,225
212,215
222,227
232,221
241,222
250,225
260,218
269,227
278,220
287,225
297,224
307,219
316,227
325,218
334,226
344,222
353,220
363,225
372,215
381,226
391,218
400,219
409,222
418,214
429,223
438,214
447,217
456,217
465,212
475,220
484,208
494,215
503,212
513,209
522,215
531,205
540,212
549,205
560,207
569,209
578,202
587,209
596,198
606,203
615,203
625,199
634,206
644,196
653,200
662,197
671,197
680,203
691,194
700,198
709,191
718,194
728,198
737,192
746,197
755,191
765,193
775,193
784,192
793,196
802,190
812,194
821,190
831,192
840,198
849,191
859,195
868,190
877,194
886,198
897,193
906,199
915,193
924,197
933,199
943,196
952,204
962,196
971,202
980,200
990,200
999,207
1008,200
1018,200
1030,203
1040,207
1050,211
1060,215
1071,212
1081,211
1092,210
1102,209
1113,208
1123,208
1133,212
1143,216
1154,219
1165,222
1175,223
1185,221
1196,219
1206,217
1216,215
1227,215
1238,220
1248,222
1258,224
1268,226
1278,228
1290,226
1300,223
1310,221
1320,219
1331,218
1341,221
1351,223
1362,225
1373,226
1383,228
1393,226
1403,222
1414,220
1425,217
1435,214
1445,217
1456,218
1466,220
1476,221
1486,223
1498,220
1508,216
1518,214
1528,211
1539,208
1549,207
1560,209
1570,212
1581,213
1591,215
1601,211
1611,208
1623,205
1633,202
1643,201
1653,199
1664,198
1674,201
1684,204
1695,204
1705,201
1716,199
1726,197
1736,196
1746,194
1758,193
1768,192
1778,193
1788,197
1799,198
1809,196
1819,194
1830,193
1841,192
1851,191
1861,191
1871,190
1882,191
1893,196
1903,199
1913,197
1924,195
1934,195
1944,195
1955,194
1966,194
1976,193
1986,195
1996,201
2007,205
2017,204
2028,203
2038,202
2049,202
2059,201
2069,201
2079,200
2091,204
2101,208
2111,212
2121,216
2131,214
2142,212
2152,211
2163,210
2173,209
2184,209
2194,214
2204,217
2214,220
2226,222
2236,225
2246,221
2256,219
2267,218
2277,216
2288,216
2298,220
2309,222
2319,225
2329,227
2339,228
2350,227
2361,224
2371,221
2381,218
2392,218
2402,220
2412,223
2423,225
2434,226
2444,227
2454,226
2464,222
2475,219
2485,216
2496,214
2506,216
2516,218
2527,220
2537,221
2547,222
2558,219
2569,216
2579,212
2589,209
2599,208
2610,205
2621,209
2631,210
2641,212
2652,214
2662,209
2672,206
2682,204
2694,202
2704,200
2714,198
2724,196
2735,200
2745,203
2756,203
2766,200
2777,198
2787,196
2797,194
2807,193
2818,192
2829,191
2839,194
2849,196
2860,197
2870,195
2880,194
2891,193
2902,192
2912,191
2922,190
2932,190
2942,192
2954,196
2964,198
2974,197
2984,196
2995,195
3005,195
3015,195
3026,194
3037,194
3047,196
3057,202
3067,205
3078,206
3089,204
3099,204
3109,203
3120,202
3130,202
3140,201
3150,206
3162,210
3172,213
3182,217
3192,216
3203,214
3213,213
3224,211
3234,210
3245,210
3255,215
3265,218
3275,220
3287,223
3297,226
3307,223
3317,220
3328,218
3338,216
3348,218
3359,220
3369,223
3380,225
3390,227
3400,228
3410,227
3422,223
3432,220
3442,219
3452,218
3463,220
3473,222
3483,224
3494,226
3505,226
3515,225
3525,221
3535,218
3546,216
3557,213
3567,214
3577,217
3588,218
3598,220
3608,222
3619,218
3630,215
3640,211
3650,209
3660,207
3671,204
3681,207
3692,209
3702,211
3713,212
3723,208
3733,205
3743,203
3755,201
3765,199
3775,197
3785,196
3795,200
3806,202
3816,202
3827,199
3837,197
3848,195
3858,194
3868,193
3878,192
3890,191
3900,192
3910,196
3920,197
3931,195
3941,194
3952,193
3962,192
3973,191
3983,190
3993,190
4003,192
4014,197
4025,199
4035,198
4045,197
4056,196
4066,196
4076,195
4087,196
4098,195
4108,198
4118,202
4128,206
4139,207
4149,206
4160,205
4170,204
4180,203
4191,203
4201,202
4211,207
4222,211
4233,214
4243,217
4253,217
4263,215
4274,214
4285,212
4295,211
4305,211
4316,216
4326,219
4336,222
4346,224
4358,226
4368,223
4378,221
4388,219
4399,216
4409,218
4420,221
4430,223
4441,225
4451,227
4461,228
4471,227
4482,224
4493,221
4503,218
4513,217
4524,220
4534,222
4544,224
4555,225
4566,226
4576,224
4586,220
4596,217
4606,215
4618,212
4628,213
4638,215
4648,217
4659,219
4669,221
4679,217
4690,213
4701,210
4711,207
4721,205
4731,203
4742,206
4753,208
4763,210
4773,210
4784,207
4794,204
4804,202
4814,199
4826,197
4836,196
4846,194
4856,198
4867,201
4877,201
4888,198
4898,196
4909,195
4919,193
4929,192
4939,191
4951,190
4961,192
4971,196
4981,197
4992,195
5002,194
5012,192
5023,192
5033,191
5044,191
5054,191
5064,192
5074,197
5086,200
5096,199
5106,198
5116,197
5127,197
5137,196
5147,196
5158,196
5169,199
5179,204
5189,207
5199,208
5210,207
5221,206
5231,205
5241,205
5252,204
5262,203
5272,208
5283,212
5294,215
5304,218
5314,218
5324,216
5335,214
5345,213
5356,212
5366,213
5377,217
5387,220
5397,222
5407,225
5419,227
5429,224
5439,221
5449,219
5459,217
5470,218
5480,221
5491,223
5501,225
5512,227
5522,228
5532,227
5542,223
5554,220
5564,218
5574,217
5584,220
5595,221
5605,223
5616,225
5626,225
5637,223
5647,220
5657,217
5667,214
5678,212
5689,212
5699,215
5709,216
5720,217
5730,219
5740,215
5751,212
5762,209
5772,206
5782,204
5792,202
5803,204
5813,207
5824,209
5834,209
5844,205
5855,203
5865,200
5875,198
5886,197
5897,195
5907,193
5917,198
5927,200
5938,200
5949,197
5959,195
5969,194
5980,193
5990,191
6000,190
6010,190
6022,192
6032,196
6042,197
6052,195
6063,194
6073,193
6084,192
6094,192
6105,191
6115,191
6125,193
6135,197
6146,201
6157,199
6167,199
6177,198
6188,198
6198,197
6208,197
6219,197
6230,200
6240,205
6250,209
6260,210
6270,209
6282,207
6292,206
6302,205
6312,205
6323,205
6333,210
6343,214
6354,217
6365,220
6375,220
6385,217
6395,215
6406,214
6417,213
6427,213
6437,217
6448,220
6458,223
6468,225
6478,227
6490,225
6500,222
6510,220
6520,217
6531,218
6541,222
6552,223
6562,225
6573,227
6583,228
6593,227
6603,223
6615,220
6625,217
6635,216
6645,219
6656,221
6666,222
6676,224
6687,225
6697,222
6708,219
6718,215
6728,213
6738,210
6750,211
6760,213
6770,215
6780,217
6791,219
6801,214
6811,210
6822,208
6833,205
6843,203
6853,201
6863,203
6874,205
6885,207
6895,207
6905,204
6916,201
6926,199
6936,197
6947,196
6958,194
6968,192
6978,196
6988,199
6999,199
7009,197
7020,195
7030,194
7041,192
7051,191
7061,190
7071,190
7083,192
7093,196
7103,197
7113,195
7123,194
7134,193
7144,193
7155,192
7165,192
7176,191
7186,194
7196,198
7206,203
7218,201
7228,199
7238,199
7248,198
7259,198
7269,198
7280,197
7290,201
7301,206
7311,209
7321,211
7331,210
7342,209
7353,207
7363,207
7373,206
7384,206
7394,211
7404,215
7415,218
7426,220
7436,221
7446,218
7456,216
7467,215
7477,214
7488,214
7498,219
7508,221
7519,223
7529,225
7539,228
7550,225
7561,222
7571,220
7581,218
7591,218
7602,221
7613,223
7623,225
7633,226
7644,228
7654,226
7664,222
7674,219
7686,217
7696,216
7706,218
7716,221
7727,221
7737,223
7748,224
7758,221
7769,218
7779,215
7789,212
7799,209
7810,210
7821,213
7831,214
7841,215
7852,217
7862,212
7872,209
7883,207
7894,204
7904,202
7914,200
7924,201
7934,204
7946,206
7956,206
7966,202
7976,200
7987,198
7997,196
8007,195
8018,193
8029,192
8039,195
8049,199
8059,198
8070,196
8081,194
8091,193
8101,192
8112,191
8122,190
8132,190
8142,192
8154,195
8164,197
8174,196
8184,194
8195,194
8205,193
8216,192
8226,192
8237,192
8247,195
8257,199
8267,203
8279,202
8289,201
8299,200
8309,200
8320,199
8330,199
8340,197
8351,203
8361,207
8372,211
8382,213
8392,211
8402,210
8414,208
8424,208
8434,207
8444,208
8455,212
8465,216
8475,219
8486,221
8497,221
8507,219
8517,218
8527,216
8538,214
8549,215
8559,219
8569,222
8580,224
8590,226
8600,228
8611,226
8622,223
8632,220
8642,218
8652,218
8663,221
8673,223
8684,224
8694,226
8705,228
8715,225
8725,222
8735,219
8747,217
8757,215
8767,218
8777,220
8787,221
8798,222
8808,223
8819,220
8829,217
