Time,A0
10,78
11,75
13,75
14,78
16,78
17,75
20,77
28,78
35,77
43,79
50,77
57,82
64,77
71,80
78,80
86,79
94,81
101,79
109,78
117,79
125,80
134,81
142,82
150,82
159,82
167,84
176,82
184,81
192,81
200,80
208,80
217,80
226,81
234,82
242,82
250,83
259,83
267,84
275,85
283,83
292,82
301,81
309,81
317,80
325,81
333,81
342,82
350,82
359,83
367,83
375,83
384,83
392,82
400,81
408,80
416,79
425,79
434,79
442,80
450,80
458,80
466,81
475,81
483,82
492,80
500,79
508,78
517,77
525,77
533,76
541,76
549,77
559,77
567,78
575,79
583,79
591,77
600,77
608,76
616,76
625,75
633,75
642,74
650,74
658,74
666,75
674,76
683,77
692,75
700,75
708,74
716,74
724,74
733,73
741,73
749,73
758,72
766,73
775,74
783,75
791,75
799,74
807,74
816,74
825,73
833,73
841,73
849,73
858,73
866,73
874,74
882,75
891,77
900,75
908,75
916,75
924,75
932,74
941,74
949,74
958,74
966,74
974,75
983,76
991,77
999,78
1007,79
1016,75
1027,77
1036,78
1045,76
1054,80
1063,76
1073,79
1082,78
1092,78
1101,80
1111,77
1120,81
1129,79
1138,80
1147,81
1158,79
1167,82
1176,79
1185,81
1195,81
1204,80
1213,83
1223,78
1232,83
1242,81
1251,81
1260,83
1269,80
1278,84
1288,81
1298,82
1307,83
1316,81
1326,84
1335,81
1344,83
1353,83
1363,80
1373,83
1382,79
1391,83
1400,82
1410,81
1419,83
1429,80
1438,84
1447,80
1457,81
1466,82
1475,79
1484,82
1495,78
1504,80
1513,80
1522,78
1531,81
1541,77
1550,80
1560,79
1569,78
1579,80
1588,77
1597,79
1606,76
1615,77
1626,78
1635,75
1644,78
1653,75
1662,76
1672,76
1681,75
1691,78
1700,74
1710,75
1719,74
1728,74
1737,76
1746,73
1757,75
1766,73
1775,74
1784,75
1794,73
1803,74
1812,73
1822,74
1831,73
1841,73
1850,75
1859,73
1868,74
1878,72
1887,73
1897,75
1906,73
1915,74
1925,73
1934,74
1943,75
1952,74
1963,76
1972,73
1981,75
1990,76
1999,74
2009,78
2018,74
2028,77
2037,75
2046,76
2056,78
2065,75
2074,78
2083,76
2094,78
2103,78
2112,77
2121,81
2130,76
2140,79
2149,79
2159,78
2168,81
2178,78
2187,81
2196,80
2205,80
2214,82
2225,79
2234,83
2243,80
2252,81
2262,82
2271,80
2280,83
2290,80
2299,82
2309,82
2318,81
2327,83
2336,80
2345,84
2356,82
2365,81
2374,83
2383,80
2393,84
2402,82
2411,82
2421,83
2430,81
2440,83
2449,80
2458,82
2467,82
2477,80
2486,83
2496,78
2505,82
2514,80
2524,80
2533,82
2542,79
2551,82
2562,79
2571,79
2580,80
2589,78
2598,82
2608,76
2617,79
2627,79
2636,77
2646,80
2655,76
2664,78
2673,77
2682,76
2693,78
2702,75
2711,77
2720,73
2729,76
2739,76
2748,74
2758,76
2767,74
2777,74
2786,74
2795,74
2804,76
2813,73
2824,74
2833,72
2842,74
2851,76
2861,73
2870,74
2879,73
2889,74
2898,75
2908,73
2917,75
2926,73
2935,74
2945,74
2955,73
2964,76
2973,73
2982,74
2992,73
3001,74
3010,76
3020,74
3030,76
3039,73
3048,75
3057,76
3066,74
3076,78
3085,74
3095,76
3104,77
3113,76
3123,79
3132,75
3141,78
3150,78
3161,77
3170,80
3179,77
3188,80
3197,78
3207,79
3216,81
3226,78
3235,82
3245,79
3254,81
3263,81
3272,80
3281,82
3292,78
3301,82
3310,81
3319,81
3329,83
3338,80
3347,84
3357,81
3366,82
3376,82
3385,81
3394,84
3403,81
3412,83
3423,83
3432,81
3441,83
3450,80
3460,83
3469,82
3478,81
3488,83
3497,80
3507,83
3516,81
3525,81
3534,82
3544,80
3554,83
3563,79
3572,81
3581,81
3591,79
3600,81
3609,78
3619,81
3629,79
3638,79
3647,81
3656,77
3665,80
3675,76
3684,78
3694,79
3703,77
3713,79
3722,76
3731,77
3740,77
3749,76
3760,79
3769,74
3778,76
3787,74
3796,75
3806,77
3815,74
3825,75
3834,73
3844,74
3853,75
3862,73
3871,75
3880,73
3891,74
3900,74
3909,73
3918,75
3928,72
3937,74
3946,72
3956,73
3965,75
3975,73
3984,74
3993,73
4002,73
4012,74
4022,73
4031,75
4040,73
4049,74
4059,75
4068,74
4077,78
4087,74
4097,76
4106,75
4115,76
4124,78
4133,75
4143,78
4153,74
4162,77
4171,78
4180,76
4190,81
4199,76
4208,78
4218,79
4228,78
4237,81
4246,77
4255,80
4264,79
4274,79
4283,81
4293,78
4302,83
4312,80
4321,81
4330,82
4339,79
4348,82
4359,80
4368,82
4377,82
4386,80
4396,83
4405,79
4414,84
4424,82
4433,81
4443,83
4452,80
4461,84
4470,82
4480,82
4490,83
4499,80
4508,83
4517,81
4527,83
4536,82
4545,81
4555,83
4564,78
4574,83
4583,81
4592,80
4601,82
4611,79
4621,84
4630,80
4639,80
4648,81
4658,78
4667,81
4676,77
4686,79
4696,79
4705,78
4714,80
4723,76
4732,79
4742,77
4752,77
4761,79
4770,76
4780,78
4789,73
4798,76
4807,77
4817,75
4827,77
4836,74
4845,75
4854,75
4864,74
4873,76
4882,74
4892,75
4901,72
4911,74
4920,76
4929,73
4938,74
4947,72
4958,73
4967,74
4976,73
4985,74
4995,73
5004,73
5013,74
5023,73
5032,75
5042,73
5051,74
5060,72
5069,74
5079,76
5089,74
5098,75
5107,73
5116,75
5126,76
5135,74
5144,77
5154,74
5164,76
5173,76
5182,75
5191,79
5200,75
5210,77
5220,77
5229,77
5238,80
5248,76
5257,80
5266,77
5275,78
5285,80
5295,78
5304,81
5313,78
5322,80
5331,80
5341,79
5351,82
5360,78
5369,82
5379,80
5388,80
5397,82
5406,80
5416,83
5426,81
5435,81
5444,82
5453,80
5463,84
5472,81
5481,83
5491,83
5500,81
5510,83
5519,80
5528,84
5537,82
5547,81
5557,83
5566,80
5575,84
5584,81
5594,82
5603,82
5612,80
5622,83
5632,80
5641,82
5650,82
5659,80
5668,82
5678,78
5688,81
5697,80
5706,79
5715,81
5725,78
5734,80
5743,78
5753,78
5763,79
5772,77
5781,81
5790,76
5799,78
5809,78
5819,76
5828,79
5837,75
5847,76
5856,75
5865,75
5874,77
5884,74
5894,76
5903,73
5912,75
5921,76
5931,74
5940,75
5950,73
5959,74
5968,74
5978,73
5987,75
5996,72
6005,74
6016,72
6025,74
6034,76
6043,73
6052,74
6062,72
6071,73
6080,75
6090,73
6099,75
6109,73
6118,74
6127,74
6136,74
6146,76
6156,74
6165,75
6174,74
6183,75
6193,77
6202,75
6211,77
6221,74
6231,76
6240,77
6249,76
6258,79
6267,75
6277,78
6287,77
6296,77
6305,80
6315,76
6324,80
6333,78
6342,79
6352,81
6362,78
6371,82
6380,79
6389,80
6398,81
6408,79
6418,82
6427,79
6436,81
6446,81
6455,80
6464,83
6473,79
6483,83
6493,81
6502,81
6511,83
6520,80
6530,84
6539,81
6549,83
6558,82
6567,80
6577,83
6586,81
6595,82
6604,82
6615,81
6624,84
6633,79
6642,83
6651,81
6661,81
6670,82
6679,79
6689,84
6699,80
6708,81
6717,81
6726,79
6735,83
6745,78
6755,80
6764,80
6773,78
6782,80
6792,77
6801,80
6810,78
6820,77
6830,79
6839,76
6848,79
6857,74
6866,77
6876,78
6886,76
6895,78
6904,74
6914,76
6923,76
6932,75
6941,78
6951,74
6961,75
6970,73
6979,74
6988,76
6998,73
7007,74
7017,73
7026,74
7035,75
7045,73
7054,74
7063,73
7072,74
7083,73
7092,73
7101,75
7110,72
7119,73
7129,72
7138,74
7148,76
7157,73
7166,75
7176,73
7185,74
7194,75
7203,74
7214,76
7223,74
7232,75
7241,76
7250,75
7260,78
7269,74
7278,77
7288,76
7298,76
7307,78
7316,76
7325,78
7334,76
7344,78
7354,79
7363,77
7372,81
7382,76
7391,79
7400,80
7409,79
7419,81
7429,78
7438,81
7447,80
7456,80
7465,81
7475,79
7485,84
7494,80
7503,81
7513,82
7522,80
7531,83
7540,81
7550,83
7560,82
7569,81
7578,84
7587,80
7597,84
7606,82
7616,82
7625,83
7634,80
7644,84
7653,81
7662,81
7671,83
7682,81
7691,83
7700,81
7709,82
7718,82
7728,80
7737,82
7747,78
7756,82
7766,80
7775,80
7784,81
7793,78
7802,81
7813,79
7822,79
7831,80
7840,78
7849,81
7859,76
7868,78
7877,78
7887,77
7897,79
7906,76
7915,77
7924,76
7933,76
7943,77
7953,75
7962,77
7971,74
7981,75
7990,76
7999,74
8008,76
8018,73
8028,74
8037,74
8046,74
8055,76
8065,73
8074,74
8084,72
8093,73
8102,75
8112,73
8121,74
8130,72
8139,74
8150,74
8159,73
8168,74
8177,72
8186,74
8196,74
8205,74
8215,76
8224,73
8233,75
8243,73
8252,74
8261,76
8270,74
8281,76
8290,73
8299,75
8308,77
8317,75
8327,78
8336,75
8346,77
8355,78
8365,77
8374,79
8383,76
8392,78
8401,78
8412,78
8421,80
8430,77
8439,81
8449,78
8458,79
8467,81
8476,79
8486,82
8496,78
8505,81
8514,81
8523,80
8532,83
8542,78
8552,83
8561,82
8570,81
8580,82
8589,80
8598,84
8607,81
8617,82
8627,83
8636,81
8645,84
8654,81
8664,83
8673,83
8683,81
8692,83
8701,79
8711,83
8720,82
8729,81
8738,83
8749,79
8758,83
8767,80
8776,81
8785,82
8795,80
8804,82
8814,79
8823,81
8833,80
8842,78
8851,81
8860,78
8869,80
8880,78
8889,79
8898,80
8907,77
8916,79
8926,76
8935,78
8945,78
8954,76
8964,79
8973,75
8982,77
8991,76
9000,76
9011,79
9020,74
9029,76
9038,74
9048,74
9057,77
9066,74
9075,75
9085,73
9095,73
9104,75
9113,74
9122,75
9132,73
9141,74
9151,74
9160,73
9169,75
9179,73
9188,74
9197,72
9206,73
9217,75
9226,73
9235,74
9244,73
9253,74
9263,75
9272,74
9282,75
9291,73
9300,74
9310,75
9319,74
9328,78
9337,74
9348,76
9357,75
9366,76
9375,78
9384,75
9394,78
9403,76
9413,77
9422,78
9432,77
9441,81
9450,75
9459,79
9468,79
9479,78
9488,81
9497,77
9506,81
9516,80
9525,80
9534,81
9544,79
9553,83
9563,80
9572,81
9581,81
9590,80
9600,83
9610,80
9619,82
9628,82
9637,80
9647,83
9656,80
9665,84
9674,82
9684,81
9694,83
9703,80
9712,84
9721,82
9731,82
9740,82
9750,80
9759,83
9768,81
9778,82
9787,82
9796,80
9805,83
9816,78
9825,82
9834,80
9843,80
9852,82
9862,78
9871,83
9881,79
9890,79
9900,80
9909,78
9918,81
9927,76
9936,79
9947,79
9956,77
9965,80
9974,76
9984,78
9993,77
10002,76
10013,76
10023,75
10034,75
10044,75
10054,76
10064,77
10076,77
10086,76
10096,75
10106,74
10117,74
10127,74
10137,73
10148,73
10159,74
10169,75
10179,75
10189,74
10200,74
10211,73
10221,73
10231,73
