Time,A0
10,73
11,70
13,72
14,74
16,74
17,70
20,74
28,74
35,74
43,75
50,73
57,78
64,73
71,76
78,76
86,75
94,77
101,75
109,74
117,75
125,76
134,78
142,78
150,79
159,79
167,80
176,78
184,78
192,77
200,76
208,76
217,76
226,78
234,78
242,79
250,79
259,79
267,80
275,81
283,79
292,78
301,78
309,77
317,76
325,76
333,78
342,78
350,78
359,79
367,79
375,80
384,79
392,78
400,77
408,76
416,75
425,75
434,75
442,76
450,76
458,78
466,77
475,77
483,78
492,76
500,75
508,74
517,74
525,73
533,73
541,72
549,73
559,74
567,74
575,75
583,75
591,74
600,73
608,73
616,72
625,71
633,71
642,70
650,71
658,70
666,71
674,72
683,73
692,71
700,71
708,71
716,70
724,70
733,69
741,69
749,69
758,69
766,69
775,70
783,71
791,71
799,71
807,70
816,70
825,70
833,70
841,69
849,69
858,69
866,69
874,70
882,71
891,72
900,72
908,72
916,71
924,70
932,71
941,70
949,71
958,70
966,70
974,70
983,72
991,74
999,74
1007,74
1016,71
1027,73
1036,74
1045,73
1054,76
1063,72
1073,75
1082,74
1092,74
1101,76
1111,74
1120,77
1129,75
1138,76
1147,77
1158,75
1167,79
1176,75
1185,78
1195,78
1204,76
1213,79
1223,75
1232,79
1242,78
1251,78
1260,79
1269,76
1278,80
1288,78
1298,78
1307,79
1316,78
1326,80
1335,77
1344,80
1353,79
1363,77
1373,80
1382,76
1391,80
1400,78
1410,77
1419,79
1429,76
1438,79
1447,77
1457,77
1466,78
1475,75
1484,78
1495,75
1504,77
1513,76
1522,75
1531,77
1541,74
1550,76
1560,75
1569,75
1579,76
1588,72
1597,75
1606,72
1615,73
1626,74
1635,72
1644,75
1653,71
1662,72
1672,72
1681,72
1691,75
1700,70
1710,72
1719,70
1728,71
1737,72
1746,70
1757,71
1766,69
1775,70
1784,71
1794,69
1803,71
1812,68
1822,70
1831,69
1841,69
1850,71
1859,69
1868,70
1878,68
1887,70
1897,71
1906,69
1915,71
1925,69
1934,70
1943,71
1952,70
1963,72
1972,70
1981,71
1990,71
1999,71
2009,74
2018,70
2028,73
2037,71
2046,72
2056,74
2065,72
2074,75
2083,72
2094,73
2103,75
2112,73
2121,77
2130,72
2140,75
2149,75
2159,75
2168,77
2178,74
2187,77
2196,76
2205,76
2214,78
2225,75
2234,79
2243,77
2252,78
2262,78
2271,76
2280,79
2290,77
2299,79
2309,79
2318,77
2327,80
2336,76
2345,80
2356,79
2365,78
2374,79
2383,76
2393,80
2402,78
2411,79
2421,79
2430,77
2440,79
2449,76
2458,79
2467,78
2477,77
2486,79
2496,74
2505,79
2514,77
2524,76
2533,78
2542,75
2551,79
2562,75
2571,75
2580,77
2589,74
2598,78
2608,72
2617,75
2627,74
2636,74
2646,75
2655,72
2664,74
2673,72
2682,73
2693,74
2702,71
2711,73
2720,70
2729,72
2739,72
2748,71
2758,73
2767,70
2777,71
2786,70
2795,70
2804,72
2813,70
2824,71
2833,68
2842,70
2851,71
2861,69
2870,70
2879,69
2889,69
2898,70
2908,69
2917,71
2926,68
2935,70
2945,70
2955,69
2964,71
2973,69
2982,71
2992,69
3001,70
3010,72
3020,70
3030,72
3039,69
3048,72
3057,73
3066,71
3076,74
3085,71
3095,73
3104,73
3113,72
3123,75
3132,72
3141,75
3150,74
3161,73
3170,76
3179,73
3188,76
3197,74
3207,75
3216,77
3226,74
3235,78
3245,75
3254,77
3263,76
3272,76
3281,79
3292,75
3301,79
3310,77
3319,77
3329,79
3338,76
3347,80
3357,77
3366,79
3376,79
3385,77
3394,80
3403,77
3412,79
3423,78
3432,78
3441,80
3450,76
3460,80
3469,78
3478,78
3488,79
3497,76
3507,80
3516,77
3525,78
3534,78
3544,76
3554,79
3563,75
3572,77
3581,77
3591,76
3600,78
3609,74
3619,77
3629,75
3638,75
3647,76
3656,73
3665,76
3675,73
3684,74
3694,74
3703,73
3713,75
3722,72
3731,73
3740,73
3749,72
3760,75
3769,71
