Time,A0
55,113
60,114
66,114
71,114
77,114
82,115
88,114
94,115
99,115
105,115
110,115
116,115
121,116
128,115
133,115
141,116
150,116
159,116
169,116
179,116
188,116
197,116
206,116
216,117
225,117
235,117
244,117
253,117
263,117
272,117
281,117
290,117
301,117
310,117
319,118
328,118
337,117
347,118
356,117
366,118
375,117
385,117
394,117
403,117
412,117
421,117
431,117
441,117
450,117
459,116
468,116
478,116
487,116
496,116
506,116
516,115
525,115
534,115
543,115
552,115
562,115
572,114
581,114
590,114
600,114
609,113
618,113
627,113
637,113
647,113
656,112
665,112
674,112
684,112
693,112
703,112
712,112
721,111
731,111
740,111
749,111
758,111
769,111
778,111
787,111
796,111
805,111
815,111
824,111
834,110
843,110
852,111
862,111
871,111
880,110
889,111
900,111
909,111
918,111
927,111
936,111
946,111
955,112
965,112
974,112
984,112
993,112
1002,112
1012,112
1022,113
1034,113
1044,113
1054,113
1064,113
1075,114
1085,114
1095,114
1106,114
1117,114
1127,114
1137,115
1147,115
1158,115
1169,115
1179,115
1189,115
1200,116
1210,116
1220,116
1231,116
1242,116
1252,117
1262,117
1272,117
1283,117
1293,117
1304,117
1314,117
1325,117
1335,117
1345,117
1355,117
1367,117
1377,117
1387,117
1397,117
1408,117
1418,117
1428,117
1439,117
1449,117
1460,117
1470,116
1480,116
1490,116
1502,116
1512,116
1522,116
1532,115
1543,115
1553,115
1564,115
1574,114
1585,114
1595,114
1605,114
1615,113
1626,113
1637,113
1647,113
1657,113
1668,112
1678,112
1688,112
1699,112
1710,112
1720,112
1730,111
1740,111
1751,111
1761,111
1772,111
1782,110
1793,110
1803,110
1813,110
1823,110
1835,110
1845,110
1855,110
1865,110
1875,110
1886,110
1897,110
1907,110
1917,110
1928,110
1938,110
1948,110
1958,110
1970,110
1980,110
1990,110
2000,110
2011,110
2021,111
2032,111
2042,111
2053,111
2063,111
2073,112
2083,112
2094,112
2105,112
2115,113
2125,113
2136,113
2146,113
2156,114
2167,114
2178,114
2188,114
2198,115
2208,115
2219,115
2230,115
2240,116
2250,116
2260,116
2271,116
2281,116
2291,117
2302,117
2313,117
2323,117
2333,117
2343,117
2354,117
2365,117
2375,118
2385,118
2396,118
2406,118
2416,118
2426,118
2438,118
2448,118
2458,118
2468,117
2479,117
2489,117
2500,117
2510,117
2521,117
2531,117
2541,117
2551,117
2563,117
2573,116
2583,116
2593,116
2604,116
2614,116
2624,116
2635,115
2646,115
2656,115
2666,115
2676,114
2686,114
2698,114
2708,114
2718,114
2728,114
2739,113
2749,113
2759,113
2770,113
2781,112
2791,112
2801,112
2811,112
2822,112
2833,112
