Time,A0
10,92
11,89
13,90
14,92
16,92
17,88
20,91
28,92
35,91
43,94
50,90
57,95
64,91
71,93
78,93
86,93
94,95
101,93
109,92
117,93
125,94
134,94
142,95
150,96
159,96
167,98
176,96
184,96
192,94
200,94
208,93
217,94
226,95
234,96
242,96
250,97
259,97
267,97
275,98
283,97
292,95
301,95
309,94
317,94
325,94
333,95
342,96
350,96
359,96
367,97
375,97
384,96
392,95
400,95
408,93
416,93
425,92
434,92
442,93
450,94
458,94
466,95
475,95
483,95
492,94
500,93
508,92
517,91
525,91
533,90
541,89
549,91
559,92
567,92
575,93
583,93
591,91
600,91
608,90
616,90
625,89
633,89
642,88
650,88
658,88
666,89
674,90
683,90
692,90
700,89
708,88
716,88
724,88
733,88
741,87
749,87
758,86
766,86
775,89
783,90
791,89
799,89
807,88
816,88
825,88
833,87
841,87
849,88
858,87
866,87
874,88
882,89
891,90
900,90
908,89
916,88
924,89
932,89
941,89
949,88
958,88
966,88
974,88
983,90
991,91
999,92
1007,93
1016,89
1027,91
1036,91
1045,90
1054,94
1063,90
1073,93
1082,93
1092,92
1101,94
1111,91
1120,95
1129,92
1138,94
1147,94
1158,93
1167,96
1176,93
1185,95
1195,95
1204,94
1213,96
1223,92
1232,97
1242,95
1251,95
1260,97
1269,94
1278,97
1288,95
1298,96
1307,97
1316,94
1326,98
1335,94
1344,97
1353,96
1363,95
1373,97
1382,93
1391,97
1400,95
1410,95
1419,97
1429,94
1438,97
1447,94
1457,95
1466,95
1475,93
1484,96
1495,92
1504,94
1513,94
1522,92
1531,95
1541,91
1550,93
1560,92
1569,92
1579,94
1588,91
1597,93
1606,91
1615,91
1626,92
1635,90
1644,92
1653,89
1662,90
1672,90
1681,89
1691,92
1700,88
1710,90
1719,89
1728,88
1737,90
1746,88
1757,89
1766,87
1775,88
1784,89
1794,88
1803,89
1812,87
1822,88
1831,88
1841,87
1850,89
1859,87
1868,88
1878,86
1887,88
1897,89
1906,87
1915,89
1925,87
1934,88
1943,89
1952,88
1963,90
1972,87
1981,89
1990,89
1999,89
2009,92
2018,89
2028,90
2037,90
2046,90
2056,92
2065,90
2074,92
2083,90
2094,92
2103,93
2112,91
2121,95
2130,90
2140,93
2149,93
2159,92
2168,95
2178,91
2187,95
2196,94
2205,93
2214,95
2225,93
2234,97
2243,94
2252,95
2262,96
2271,94
2280,97
2290,94
2299,96
2309,96
2318,95
2327,97
2336,93
2345,98
2356,96
2365,95
2374,97
2383,94
2393,98
2402,95
2411,96
2421,96
2430,94
2440,97
2449,94
2458,96
2467,96
2477,94
2486,96
2496,92
2505,96
2514,94
2524,94
2533,95
2542,93
2551,96
2562,92
2571,93
2580,94
2589,92
2598,95
2608,90
2617,93
2627,92
2636,91
2646,93
2655,90
2664,91
2673,91
2682,90
2693,92
2702,89
2711,91
2720,88
2729,90
2739,90
2748,88
2758,90
2767,88
2777,89
2786,89
2795,88
2804,90
2813,87
2824,89
2833,86
2842,88
2851,90
2861,87
2870,89
2879,87
2889,88
2898,89
2908,87
2917,89
2926,87
2935,88
2945,88
2955,88
2964,90
2973,87
2982,89
2992,87
3001,88
3010,90
3020,89
3030,90
3039,88
3048,89
3057,90
3066,89
3076,92
3085,89
3095,90
3104,90
3113,90
3123,93
3132,89
3141,92
3150,91
3161,91
3170,93
3179,91
3188,94
3197,91
3207,93
3216,94
3226,92
3235,95
3245,92
3254,95
3263,94
3272,93
3281,95
3292,92
3301,96
3310,95
3319,95
3329,96
3338,93
3347,97
3357,95
3366,96
3376,96
3385,94
3394,97
3403,95
3412,97
3423,96
3432,95
3441,97
3450,94
3460,97
3469,95
3478,95
3488,96
3497,93
3507,97
3516,95
3525,95
3534,95
3544,93
3554,96
3563,93
3572,95
3581,94
3591,93
3600,95
3609,91
3619,94
3629,93
3638,92
3647,94
3656,91
3665,94
3675,91
3684,91
3694,92
3703,90
3713,93
3722,89
3731,91
3740,91
3749,90
3760,93
3769,88
3778,90
3787,88
3796,89
3806,91
3815,88
3825,90
3834,87
3844,88
3853,89
3862,88
3871,89
3880,87
3891,88
3900,87
3909,88
3918,89
3928,87
3937,88
3946,86
3956,88
3965,90
3975,87
3984,89
3993,86
4002,88
4012,89
4022,88
4031,89
4040,87
4049,89
4059,88
4068,88
4077,92
4087,88
4097,90
4106,88
4115,89
4124,91
4133,89
4143,91
4153,88
4162,91
4171,92
4180,90
4190,94
4199,89
4208,92
4218,92
4228,92
4237,94
4246,91
4255,94
4264,93
4274,93
4283,95
4293,92
4302,97
4312,93
4321,94
4330,95
4339,94
4348,96
4359,94
4368,96
4377,95
4386,94
4396,97
4405,92
4414,98
4424,95
4433,95
4443,97
4452,93
4461,98
4470,95
4480,96
4490,96
4499,94
4508,97
4517,95
4527,96
4536,96
4545,94
4555,97
4564,92
4574,96
4583,94
4592,94
4601,96
4611,93
4621,97
4630,93
4639,94
4648,94
4658,92
4667,95
4676,90
4686,93
4696,93
4705,92
4714,94
4723,91
4732,93
4742,91
4752,91
4761,93
4770,90
4780,91
4789,88
4798,90
4807,91
4817,89
4827,91
4836,88
4845,89
4854,89
4864,88
4873,90
4882,88
4892,89
4901,86
4911,88
4920,90
4929,87
4938,89
4947,87
4958,88
4967,89
4976,87
4985,89
4995,87
5004,88
5013,88
5023,87
5032,89
5042,87
5051,89
5060,86
5069,88
5079,90
5089,88
5098,90
5107,87
5116,88
5126,90
5135,89
5144,90
5154,88
5164,90
5173,90
5182,90
5191,92
5200,89
5210,92
5220,91
5229,91
5238,93
5248,90
5257,94
5266,91
5275,92
5285,93
5295,92
5304,95
5313,91
5322,94
5331,94
5341,93
5351,95
5360,92
5369,95
5379,94
5388,94
5397,96
5406,94
5416,97
5426,95
5435,95
5444,96
5453,94
5463,97
5472,94
5481,96
5491,96
5500,94
5510,97
5519,93
5528,97
5537,96
5547,95
5557,96
5566,93
5575,97
5584,95
5594,95
5603,96
5612,94
5622,96
5632,93
5641,95
5650,95
5659,93
5668,96
5678,92
5688,95
5697,94
5706,93
5715,94
5725,92
5734,95
5743,91
5753,92
5763,93
5772,91
5781,95
5790,90
5799,91
5809,91
5819,90
5828,93
5837,89
5847,91
5856,89
5865,89
5874,91
5884,89
5894,90
5903,87
5912,89
5921,89
5931,88
5940,89
5950,88
5959,88
5968,88
5978,88
5987,90
5996,87
6005,88
6016,86
6025,88
6034,90
6043,87
6052,88
6062,87
6071,88
6080,89
6090,87
6099,89
6109,87
6118,88
6127,88
6136,88
6146,91
6156,88
6165,89
6174,88
6183,89
6193,91
6202,89
6211,91
6221,88
6231,90
6240,91
6249,90
6258,93
6267,89
6277,92
6287,92
6296,91
6305,94
6315,90
6324,93
6333,92
6342,92
6352,94
6362,92
6371,96
6380,93
6389,93
6398,95
6408,93
6418,96
6427,93
6436,95
6446,95
6455,94
6464,96
6473,92
6483,97
6493,95
6502,95
6511,96
6520,94
6530,98
6539,95
6549,95
6558,96
6567,94
6577,97
6586,95
6595,96
6604,95
6615,94
6624,96
6633,93
6642,97
6651,95
6661,95
6670,96
6679,93
6689,97
6699,93
6708,94
6717,95
6726,93
6735,96
6745,92
6755,94
6764,93
6773,92
6782,94
6792,91
6801,93
6810,92
6820,92
6830,93
6839,90
6848,92
6857,89
6866,91
6876,91
6886,90
6895,92
6904,88
6914,90
6923,89
6932,89
6941,92
6951,88
6961,89
6970,88
6979,88
6988,90
6998,87
7007,89
7017,87
7026,88
7035,89
7045,87
7054,89
7063,87
7072,88
7083,88
7092,87
7101,89
7110,87
7119,88
7129,86
7138,87
7148,90
7157,88
7166,89
7176,87
7185,89
7194,90
7203,88
7214,90
7223,88
7232,90
7241,89
7250,89
7260,92
7269,89
7278,91
7288,89
7298,90
7307,92
7316,90
7325,93
7334,90
7344,92
7354,93
7363,91
7372,95
7382,90
7391,93
7400,93
7409,92
7419,95
7429,92
7438,95
7447,94
7456,94
7465,95
7475,93
7485,97
7494,94
7503,95
7513,95
7522,94
7531,97
7540,94
7550,96
7560,96
7569,94
7578,97
7587,93
7597,97
7606,96
7616,95
7625,96
7634,94
7644,97
7653,95
7662,96
7671,96
7682,94
7691,97
7700,93
7709,96
7718,95
7728,94
7737,96
7747,92
7756,96
7766,94
7775,93
7784,95
7793,92
7802,95
7813,92
7822,93
7831,94
7840,92
7849,95
7859,90
7868,92
7877,92
7887,91
7897,93
7906,89
7915,91
7924,90
7933,89
7943,92
7953,89
7962,90
7971,88
7981,90
7990,90
7999,88
8008,90
8018,88
8028,89
8037,89
8046,88
8055,89
8065,87
8074,88
8084,86
8093,87
8102,90
8112,87
8121,88
8130,86
8139,88
8150,88
8159,87
8168,89
8177,87
8186,88
8196,88
8205,88
