224,50,702
225,50,759
226,50,805
227,50,843
228,50,874
229,50,802
230,50,652
231,50,527
232,50,426
233,50,344
234,50,277
235,50,224
236,50,181
237,50,146
238,50,118
239,50,190
240,50,335
241,50,456
242,50,556
243,50,638
244,50,706
245,50,761
246,50,807
247,50,845
248,50,875
249,50,798
250,50,648
251,50,525
252,50,424
253,50,342
254,50,276
255,50,223
256,50,180
257,50,146
258,50,118
259,50,196
260,50,340
261,50,460
262,50,559
263,50,641
264,50,708
265,50,763
266,50,809
267,50,846
268,50,876
269,50,792
270,50,643
271,50,521
272,50,421
273,50,340
274,50,274
275,50,221
276,50,178
277,50,144
278,50,117
279,50,202
280,50,345
281,50,464
282,50,562
283,50,644
284,50,710
285,50,765
286,50,810
287,50,847
288,50,878
289,50,787
290,50,639
291,50,518
292,50,418
293,50,337
294,50,273
295,50,219
296,50,177
297,50,144
298,50,117
299,50,207
300,50,325
301,50,420
302,50,413
303,50,324
304,50,258
305,50,205
306,50,164
307,50,132
308,50,106
309,50,86
310,50,70
311,50,56
312,50,141
313,50,292
314,50,417
315,50,522
316,50,610
317,50,682
318,50,741
319,50,790
320,50,831
321,50,864
322,50,780
323,50,632
324,50,511
325,50,413
326,50,333
327,50,269
328,50,217
329,50,175
330,50,141
331,50,114
332,50,200
333,50,344
334,50,463
335,50,562
336,50,643
337,50,710
338,50,765
339,50,810
340,50,847
341,50,877
342,50,786
343,50,638
344,50,516
345,50,417
346,50,336
347,50,272
348,50,219
349,50,177
350,50,143
351,50,116
352,50,208
353,50,350
354,50,468
355,50,565
356,50,646
357,50,713
358,50,768
359,50,812
360,50,848
361,50,878
362,50,781
363,50,634
364,50,513
365,50,415
366,50,335
367,50,270
368,50,218
369,50,176
370,50,143
371,50,115
372,50,213
373,50,355
374,50,472
375,50,569
376,50,649
377,50,715
378,50,769
379,50,813
380,50,849
381,50,880
382,50,776
383,50,629
384,50,509
385,50,412
386,50,332
387,50,268
388,50,216
389,50,175
390,50,142
391,50,115
392,50,218
393,50,359
394,50,476
395,50,572
396,50,651
397,50,717
398,50,770
399,50,815
400,50,806
401,50,759
402,50,613
403,50,496
404,50,400
405,50,322
406,50,260
407,50,209
408,50,169
409,50,137
410,50,111
411,50,165
412,50,315
413,50,439
414,50,541
415,50,626
416,50,696
417,50,753
418,50,800
419,50,839
420,50,870
421,50,813
422,50,661
423,50,535
424,50,432
425,50,349
426,50,282
427,50,227
428,50,184
429,50,149
430,50,121
431,50,179
432,50,327
433,50,449
434,50,550
435,50,633
436,50,702
437,50,758
438,50,804
439,50,842
440,50,873
441,50,809
442,50,657
443,50,532
444,50,430
445,50,347
446,50,281
447,50,226
448,50,183
449,50,148
450,50,119
451,50,186
452,50,333
453,50,454
454,50,554
455,50,636
456,50,704
457,50,760
458,50,806
459,50,844
460,50,875
461,50,804
462,50,652
463,50,528
464,50,427
465,50,345
466,50,278
467,50,224
468,50,181
469,50,146
470,50,119
471,50,191
472,50,336
473,50,457
474,50,556
475,50,638
476,50,706
477,50,762
478,50,807
479,50,845
480,50,875
481,50,799
482,50,649
483,50,526
484,50,425
485,50,343
486,50,277
487,50,224
488,50,180
489,50,146
490,50,119
491,50,196
492,50,341
493,50,461
494,50,560
495,50,641
496,50,709
497,50,764
498,50,809
499,50,846
500,50,831
501,50,861
502,50,891
503,50,914
504,50,932
505,50,948
506,50,960
507,50,970
508,50,978
509,50,986
510,50,956
511,50,788
512,50,643
513,50,524
514,50,425
515,50,344
516,50,279
517,50,225
518,50,183
519,50,148
520,50,162
521,50,317
522,50,441
523,50,544
524,50,629
525,50,699
526,50,756
527,50,803
528,50,841
529,50,873
530,50,851
531,50,691
532,50,561
533,50,454
534,50,366
535,50,296
536,50,239
537,50,193
538,50,156
539,50,127
540,50,151
541,50,305
542,50,431
543,50,535
544,50,620
545,50,692
546,50,750
547,50,797
548,50,837
549,50,869
550,50,842
551,50,683
552,50,554
553,50,448
554,50,362
555,50,292
556,50,236
557,50,190
558,50,154
559,50,125
560,50,156
561,50,308
562,50,433
563,50,537
564,50,622
565,50,693
566,50,751
567,50,799
568,50,838
569,50,870
570,50,836
571,50,678
572,50,550
573,50,444
574,50,359
575,50,290
576,50,234
577,50,189
578,50,153
579,50,124
580,50,161
581,50,313
582,50,437
583,50,539
584,50,625
585,50,695
586,50,752
587,50,800
588,50,839
589,50,871
590,50,830
591,50,673
592,50,546
593,50,441
594,50,356
595,50,288
596,50,232
597,50,187
598,50,152
599,50,123
600,50,156
601,50,271
602,50,403
603,50,450
604,50,351
605,50,278
606,50,222
607,50,178
608,50,143
609,50,115
610,50,93
611,50,75
612,50,61
613,50,102
614,50,259
615,50,390
616,50,500
617,50,591
618,50,666
619,50,728
620,50,780
621,50,822
622,50,856
623,50,824
624,50,668
625,50,540
626,50,437
627,50,352
628,50,284
629,50,229
630,50,185
631,50,149
632,50,121
633,50,160
634,50,311
635,50,435
636,50,539
637,50,624
638,50,694
639,50,751
640,50,799
641,50,838
642,50,870
643,50,829
644,50,673
645,50,545
646,50,441
647,50,356
648,50,287
649,50,231
650,50,187
651,50,151
652,50,123
653,50,165
654,50,317
655,50,440
656,50,542
657,50,627
658,50,696
659,50,754
660,50,801
661,50,839
662,50,872
663,50,824
664,50,669
665,50,542
666,50,438
667,50,353
668,50,286
669,50,230
670,50,186
671,50,150
672,50,122
673,50,171
674,50,321
675,50,444
676,50,546
677,50,630
678,50,699
679,50,756
680,50,802
681,50,841
682,50,872
683,50,819
684,50,664
685,50,539
686,50,436
687,50,352
688,50,284
689,50,229
690,50,185
691,50,149
692,50,121
693,50,177
694,50,325
695,50,447
696,50,549
697,50,632
698,50,701
699,50,757
700,50,760
701,50,799
702,50,812
703,50,654
704,50,528
705,50,426
706,50,344
707,50,277
708,50,224
709,50,180
710,50,146
711,50,118
712,50,124
713,50,283
714,50,412
715,50,519
716,50,608
717,50,680
718,50,741
719,50,790
720,50,831
721,50,863
722,50,857
723,50,695
724,50,563
725,50,455
726,50,368
727,50,297
728,50,240
729,50,194
730,50,156
731,50,127
732,50,138
733,50,294
734,50,422
735,50,527
736,50,615
737,50,687
738,50,745
739,50,794
740,50,834
741,50,867
742,50,853
743,50,693
744,50,561
745,50,454
746,50,366
747,50,296
748,50,238
749,50,193
750,50,156
751,50,126
752,50,144
753,50,299
754,50,425
755,50,531
756,50,617
757,50,688
758,50,747
759,50,796
760,50,835
761,50,867
762,50,847
763,50,688
764,50,557
765,50,451
766,50,364
767,50,294
768,50,237
769,50,192
770,50,155
771,50,125
772,50,149
773,50,304
774,50,429
775,50,533
776,50,619
777,50,691
778,50,749
779,50,796
780,50,836
781,50,868
782,50,841
783,50,683
784,50,553
785,50,448
786,50,361
787,50,292
788,50,236
789,50,190
790,50,154
791,50,124
792,50,155
793,50,308
794,50,433
795,50,537
796,50,622
797,50,693
798,50,751
799,50,799
800,50,792
801,50,828
802,50,669
803,50,541
804,50,437
805,50,352
806,50,285
807,50,229
808,50,185
809,50,149
810,50,121
811,50,96
812,50,262
813,50,395
814,50,505
815,50,596
816,50,671
817,50,733
818,50,783
819,50,825
820,50,859
821,50,888
822,50,716
823,50,580
824,50,469
825,50,379
826,50,306
827,50,247
828,50,199
829,50,161
830,50,130
831,50,102
832,50,274
833,50,406
834,50,514
835,50,603
836,50,677
837,50,738
838,50,788
839,50,829
840,50,862
841,50,890
842,50,712
843,50,577
844,50,467
845,50,377
846,50,304
847,50,246
848,50,199
849,50,161
850,50,130
851,50,117
852,50,280
853,50,410
854,50,517
855,50,606
856,50,679
857,50,740
858,50,789
859,50,830
860,50,863
861,50,872
862,50,709
863,50,575
864,50,465
865,50,375
866,50,303
867,50,245
868,50,198
869,50,160
870,50,129
871,50,124
872,50,284
873,50,413
874,50,521
875,50,609
876,50,682
877,50,742
878,50,791
879,50,832
880,50,865
881,50,866
882,50,703
883,50,570
884,50,461
885,50,372
886,50,301
887,50,243
888,50,196
889,50,158
890,50,128
891,50,131
892,50,289
893,50,417
894,50,524
895,50,611
896,50,685
897,50,743
898,50,793
899,50,832
900,50,819
901,50,850
902,50,882
903,50,907
904,50,914
905,50,744
906,50,606
907,50,492
908,50,398
909,50,321
910,50,260
911,50,210
912,50,170
913,50,138
914,50,129
915,50,289
916,50,418
917,50,524
918,50,612
919,50,685
920,50,744
921,50,793
922,50,833
923,50,866
924,50,870
925,50,706
926,50,572
927,50,463
928,50,374
929,50,302
930,50,244
931,50,197
932,50,160
933,50,129
934,50,129
935,50,289
936,50,416
937,50,523
938,50,611
939,50,684
940,50,743
941,50,792
942,50,832
943,50,865
944,50,862
945,50,700
946,50,567
947,50,459
948,50,370
949,50,299
950,50,242
951,50,195
952,50,158
953,50,128
954,50,135
955,50,292
956,50,420
957,50,526
958,50,613
959,50,686
960,50,745
961,50,793
962,50,833
963,50,866
964,50,856
965,50,695
966,50,563
967,50,455
968,50,368
969,50,297
970,50,240
971,50,194
972,50,156
973,50,127
974,50,141
975,50,297
976,50,424
977,50,529
978,50,616
979,50,687
980,50,747
981,50,795
982,50,834
983,50,867
984,50,850
985,50,691
986,50,559
987,50,453
988,50,366
989,50,295
990,50,238
991,50,192
992,50,155
993,50,126
994,50,147
995,50,301
996,50,427
997,50,532
998,50,618
999,50,689
1000,50,705
1001,50,752
1002,50,801
1003,50,840
1004,50,677
1005,50,547
1006,50,442
1007,50,356
1008,50,286
1009,50,231
1010,50,186
1011,50,151
1012,50,122
1013,50,96
1014,50,266
1015,50,397
1016,50,507
1017,50,598
1018,50,672
1019,50,734
1020,50,784
1021,50,826
1022,50,860
1023,50,888
1024,50,712
1025,50,578
1026,50,468
1027,50,378
1028,50,305
1029,50,246
1030,50,199
1031,50,161
1032,50,130
1033,50,102
1034,50,277
1035,50,407
1036,50,516
1037,50,604
1038,50,679
1039,50,739
1040,50,789
1041,50,830
1042,50,863
1043,50,876
1044,50,710
1045,50,575
1046,50,466
1047,50,376
1048,50,304
1049,50,245
1050,50,199
1051,50,160
1052,50,130
1053,50,122
1054,50,281
1055,50,410
1056,50,518
1057,50,607
1058,50,680
1059,50,740
1060,50,790
1061,50,830
1062,50,863
1063,50,871
1064,50,707
1065,50,573
1066,50,463
1067,50,374
1068,50,302
1069,50,244
1070,50,197
1071,50,159
1072,50,129
1073,50,126
1074,50,286
1075,50,415
1076,50,522
1077,50,610
1078,50,682
1079,50,742
1080,50,791
1081,50,832
1082,50,865
1083,50,864
1084,50,700
1085,50,568
1086,50,460
1087,50,371
1088,50,300
1089,50,242
1090,50,195
1091,50,158
1092,50,128
1093,50,133
1094,50,291
1095,50,419
1096,50,525
1097,50,613
1098,50,685
1099,50,744
1100,50,749
1101,50,790
1102,50,833
1103,50,693
1104,50,560
1105,50,452
1106,50,365
1107,50,294
1108,50,237
1109,50,192
1110,50,155
1111,50,125
1112,50,102
1113,50,245
1114,50,381
1115,50,493
1116,50,586
1117,50,663
1118,50,727
1119,50,778
1120,50,821
1121,50,856
1122,50,885
1123,50,734
1124,50,596
1125,50,483
1126,50,390
1127,50,315
1128,50,255
1129,50,205
1130,50,166
1131,50,134
1132,50,109
1133,50,257
1134,50,391
1135,50,502
1136,50,593
1137,50,669
1138,50,731
1139,50,782
1140,50,824
1141,50,859
1142,50,887
1143,50,731
1144,50,592
1145,50,480
1146,50,388
1147,50,313
1148,50,252
1149,50,204
1150,50,165
1151,50,133
1152,50,108
1153,50,261
1154,50,394
1155,50,504
1156,50,596
1157,50,671
1158,50,733
1159,50,784
1160,50,825
1161,50,859
1162,50,888
1163,50,727
1164,50,589
1165,50,477
1166,50,385
1167,50,311
1168,50,251
1169,50,203
1170,50,164
1171,50,132
1172,50,108
1173,50,267
1174,50,399
1175,50,509
1176,50,599
1177,50,674
1178,50,735
1179,50,786
1180,50,826
1181,50,861
1182,50,888
1183,50,721
1184,50,585
1185,50,473
1186,50,382
1187,50,308
1188,50,249
1189,50,201
1190,50,162
1191,50,132
1192,50,103
1193,50,271
1194,50,403
1195,50,512
1196,50,602
1197,50,676
1198,50,737
1199,50,787
1200,50,782
1201,50,819
1202,50,857
1203,50,886
1204,50,909
1205,50,929
1206,50,766
1207,50,624
1208,50,506
1209,50,411
1210,50,331
1211,50,268
1212,50,216
1213,50,175
1214,50,142
1215,50,115
1216,50,271
1217,50,403
1218,50,512
1219,50,602
1220,50,676
1221,50,738
1222,50,788
1223,50,828
1224,50,862
1225,50,890
1226,50,725
1227,50,588
1228,50,476
1229,50,385
1230,50,310
1231,50,250
1232,50,202
1233,50,163
1234,50,133
1235,50,104
1236,50,271
1237,50,402
1238,50,511
1239,50,601
1240,50,675
1241,50,736
1242,50,787
1243,50,828
1244,50,862
1245,50,890
1246,50,718
1247,50,582
1248,50,471
1249,50,380
1250,50,307
1251,50,248
1252,50,201
1253,50,162
1254,50,131
1255,50,103
1256,50,274
1257,50,405
1258,50,513
1259,50,603
1260,50,677
1261,50,738
1262,50,788
1263,50,829
1264,50,862
1265,50,890
1266,50,713
1267,50,578
1268,50,467
1269,50,378
1270,50,305
1271,50,246
1272,50,199
1273,50,160
1274,50,130
1275,50,117
1276,50,279
1277,50,409
1278,50,517
1279,50,606
1280,50,680
1281,50,740
1282,50,790
1283,50,830
1284,50,864
1285,50,874
1286,50,708
1287,50,575
1288,50,464
1289,50,375
1290,50,303
1291,50,245
1292,50,198
1293,50,159
1294,50,129
1295,50,122
1296,50,283
1297,50,412
1298,50,519
1299,50,608
1300,50,641
1301,50,697
1302,50,756
1303,50,803
1304,50,842
1305,50,710
1306,50,574
1307,50,464
1308,50,374
1309,50,302
1310,50,244
1311,50,196
1312,50,159
1313,50,129
1314,50,104
1315,50,239
1316,50,376
1317,50,489
1318,50,583
1319,50,660
1320,50,724
1321,50,776
1322,50,819
1323,50,854
1324,50,883
1325,50,742
1326,50,602
1327,50,487
1328,50,393
1329,50,318
1330,50,257
1331,50,207
1332,50,167
1333,50,135
1334,50,110
1335,50,250
1336,50,385
1337,50,496
1338,50,590
1339,50,666
1340,50,728
1341,50,780
1342,50,822
1343,50,857
1344,50,885
1345,50,737
1346,50,598
1347,50,485
1348,50,392
1349,50,316
1350,50,255
1351,50,206
1352,50,166
1353,50,135
1354,50,109
1355,50,255
1356,50,389
1357,50,500
1358,50,592
1359,50,668
1360,50,730
1361,50,782
1362,50,824
1363,50,858
1364,50,887
1365,50,733
1366,50,595
1367,50,481
1368,50,389
1369,50,314
1370,50,253
1371,50,205
1372,50,165
1373,50,134
1374,50,109
1375,50,260
1376,50,393
1377,50,503
1378,50,594
1379,50,670
1380,50,732
1381,50,783
1382,50,824
1383,50,859
1384,50,887
1385,50,728
1386,50,591
1387,50,478
1388,50,386
1389,50,312
1390,50,252
1391,50,203
1392,50,165
1393,50,133
1394,50,108
1395,50,264
1396,50,397
1397,50,507
1398,50,597
1399,50,672
1400,50,691
1401,50,741
1402,50,792
1403,50,832
1404,50,727
1405,50,588
1406,50,475
1407,50,383
1408,50,308
1409,50,249
1410,50,201
1411,50,162
1412,50,131
1413,50,106
1414,50,217
1415,50,357
1416,50,474
1417,50,570
1418,50,650
1419,50,716
1420,50,770
1421,50,814
1422,50,850
1423,50,880
1424,50,763
1425,50,619
1426,50,501
1427,50,405
1428,50,327
1429,50,264
1430,50,213
1431,50,172
1432,50,139
1433,50,113
1434,50,229
1435,50,368
1436,50,483
1437,50,578
1438,50,656
1439,50,721
1440,50,774
1441,50,817
1442,50,853
1443,50,882
1444,50,761
1445,50,618
1446,50,500
1447,50,404
1448,50,326
1449,50,263
1450,50,212
1451,50,171
1452,50,139
1453,50,113
1454,50,234
1455,50,372
1456,50,486
1457,50,581
1458,50,658
1459,50,723
1460,50,775
1461,50,818
1462,50,854
1463,50,883
1464,50,754
1465,50,613
1466,50,495
1467,50,401
1468,50,323
1469,50,261
1470,50,210
1471,50,170
1472,50,138
1473,50,112
1474,50,239
1475,50,376
1476,50,490
1477,50,583
1478,50,661
1479,50,724
1480,50,777
1481,50,820
1482,50,855
1483,50,884
1484,50,749
1485,50,608
1486,50,492
1487,50,397
1488,50,321
1489,50,259
1490,50,209
1491,50,169
1492,50,137
1493,50,111
1494,50,244
1495,50,380
1496,50,493
1497,50,586
1498,50,663
1499,50,727
1500,50,734
1501,50,778
1502,50,822
1503,50,857
1504,50,887
1505,50,910
1506,50,929
1507,50,800
1508,50,650
1509,50,528
1510,50,427
1511,50,346
1512,50,279
1513,50,226
1514,50,183
1515,50,148
1516,50,120
1517,50,245
1518,50,382
1519,50,495
1520,50,587
1521,50,664
1522,50,728
1523,50,780
1524,50,822
1525,50,857
1526,50,886
1527,50,752
1528,50,611
1529,50,495
1530,50,399
1531,50,322
1532,50,260
1533,50,210
1534,50,170
1535,50,138
1536,50,111
1537,50,242
1538,50,379
1539,50,492
1540,50,585
1541,50,662
1542,50,726
1543,50,777
1544,50,820
1545,50,855
1546,50,884
1547,50,746
1548,50,605
1549,50,490
1550,50,396
1551,50,320
1552,50,258
1553,50,208
1554,50,168
1555,50,136
1556,50,111
1557,50,248
1558,50,383
1559,50,495
1560,50,588
1561,50,665
1562,50,728
1563,50,779
1564,50,822
1565,50,857
1566,50,886
1567,50,741
1568,50,601
1569,50,486
1570,50,392
1571,50,317
1572,50,256
1573,50,207
1574,50,167
1575,50,135
1576,50,110
1577,50,252
1578,50,387
1579,50,500
1580,50,590
1581,50,667
1582,50,729
1583,50,780
1584,50,823
1585,50,858
1586,50,886
1587,50,736
1588,50,597
1589,50,483
1590,50,390
1591,50,315
1592,50,254
1593,50,205
1594,50,166
1595,50,134
1596,50,109
1597,50,257
1598,50,391
1599,50,502
1600,50,556
1601,50,624
1602,50,696
1603,50,754
1604,50,801
1605,50,840
1606,50,742
1607,50,600
1608,50,485
1609,50,391
1610,50,315
1611,50,255
1612,50,205
1613,50,166
1614,50,134
1615,50,109
1616,50,211
1617,50,352
1618,50,470
1619,50,567
1620,50,647
1621,50,714
1622,50,767
1623,50,812
1624,50,849
1625,50,879
1626,50,771
1627,50,625
1628,50,506
1629,50,409
1630,50,330
1631,50,266
1632,50,215
1633,50,174
1634,50,141
1635,50,114
1636,50,220
1637,50,361
1638,50,477
1639,50,573
1640,50,652
1641,50,717
1642,50,771
1643,50,815
1644,50,851
1645,50,881
1646,50,767
1647,50,623
1648,50,504
1649,50,407
1650,50,328
1651,50,265
1652,50,214
1653,50,173
1654,50,140
1655,50,113
1656,50,227
1657,50,366
1658,50,481
1659,50,577
1660,50,655
1661,50,720
1662,50,773
1663,50,817
1664,50,853
1665,50,882
1666,50,761
1667,50,618
1668,50,500
1669,50,404
1670,50,326
1671,50,263
1672,50,213
1673,50,172
1674,50,139
1675,50,113
1676,50,230
1677,50,369
1678,50,484
1679,50,579
1680,50,657
1681,50,722
1682,50,775
1683,50,818
1684,50,854
1685,50,883
1686,50,758
1687,50,615
1688,50,498
1689,50,402
1690,50,325
1691,50,262
1692,50,211
1693,50,171
1694,50,138
1695,50,112
1696,50,236
1697,50,374
1698,50,488
1699,50,582
1700,50,620
1701,50,678
1702,50,740
1703,50,790
1704,50,831
1705,50,761
1706,50,615
1707,50,497
1708,50,401
1709,50,323
1710,50,261
1711,50,210
1712,50,170
1713,50,137
1714,50,111
1715,50,189
1716,50,334
1717,50,455
1718,50,554
1719,50,637
1720,50,705
1721,50,760
1722,50,806
1723,50,844
1724,50,875
1725,50,793
1726,50,644
1727,50,521
1728,50,421
1729,50,340
1730,50,274
1731,50,221
1732,50,179
1733,50,144
1734,50,117
1735,50,200
1736,50,344
1737,50,463
1738,50,561
1739,50,642
1740,50,710
1741,50,765
1742,50,810
1743,50,846
1744,50,877
1745,50,789
1746,50,640
1747,50,519
1748,50,419
1749,50,338
1750,50,273
1751,50,220
1752,50,178
1753,50,144
1754,50,117
1755,50,205
1756,50,348
1757,50,467
1758,50,565
1759,50,645
1760,50,712
1761,50,766
1762,50,811
1763,50,848
1764,50,878
1765,50,784
1766,50,637
1767,50,515
1768,50,417
1769,50,336
1770,50,272
1771,50,219
1772,50,177
1773,50,143
1774,50,116
1775,50,211
1776,50,352
1777,50,470
1778,50,568
1779,50,648
1780,50,714
1781,50,768
1782,50,812
1783,50,849
1784,50,878
1785,50,780
1786,50,632
1787,50,512
1788,50,413
1789,50,334
1790,50,270
1791,50,217
1792,50,176
1793,50,142
1794,50,115
1795,50,216
1796,50,357
1797,50,474
1798,50,570
1799,50,650
1800,50,673
1801,50,724
1802,50,778
1803,50,822
1804,50,857
1805,50,885
1806,50,909
1807,50,928
1808,50,843
1809,50,688
1810,50,560
1811,50,453
1812,50,367
1813,50,296
1814,50,239
1815,50,194
1816,50,157
1817,50,127
1818,50,207
1819,50,350
1820,50,468
1821,50,566
1822,50,647
1823,50,713
1824,50,768
1825,50,813
1826,50,849
1827,50,880
1828,50,792
1829,50,644
1830,50,521
1831,50,422
1832,50,340
1833,50,275
1834,50,222
1835,50,179
1836,50,145
1837,50,117
1838,50,204
1839,50,348
1840,50,466
1841,50,564
1842,50,645
1843,50,712
1844,50,766
1845,50,811
1846,50,848
1847,50,878
1848,50,786
1849,50,639
1850,50,517
1851,50,418
1852,50,337
1853,50,272
1854,50,220
1855,50,177
1856,50,144
1857,50,116
1858,50,209
1859,50,352
1860,50,470
1861,50,566
1862,50,647
1863,50,713
1864,50,768
1865,50,812
1866,50,849
1867,50,879
1868,50,782
1869,50,634
1870,50,513
1871,50,415
1872,50,335
1873,50,270
1874,50,218
1875,50,176
1876,50,143
1877,50,116
1878,50,215
1879,50,356
1880,50,472
1881,50,569
1882,50,649
1883,50,715
1884,50,769
1885,50,813
1886,50,850
1887,50,880
1888,50,776
1889,50,630
1890,50,510
1891,50,412
1892,50,333
1893,50,269
1894,50,217
1895,50,176
1896,50,142
1897,50,115
1898,50,219
1899,50,360
1900,50,444
1901,50,526
1902,50,615
1903,50,687
1904,50,747
1905,50,795
1906,50,834
1907,50,800
1908,50,647
1909,50,524
1910,50,422
1911,50,341
1912,50,275
1913,50,222
1914,50,179
1915,50,145
1916,50,117
1917,50,160
1918,50,311
1919,50,436
1920,50,540
1921,50,624
1922,50,694
1923,50,752
1924,50,799
1925,50,838
1926,50,870
1927,50,823
1928,50,669
1929,50,542
1930,50,439
1931,50,354
1932,50,286
1933,50,231
1934,50,186
1935,50,151
1936,50,122
1937,50,170
1938,50,320
1939,50,443
1940,50,545
1941,50,629
1942,50,698
1943,50,755
1944,50,802
1945,50,840
1946,50,872
1947,50,820
1948,50,666
1949,50,540
1950,50,437
1951,50,353
1952,50,285
1953,50,230
1954,50,186
1955,50,150
1956,50,122
1957,50,177
1958,50,326
1959,50,448
1960,50,548
1961,50,632
1962,50,701
1963,50,758
1964,50,803
1965,50,842
1966,50,873
1967,50,813
1968,50,661
1969,50,536
1970,50,433
1971,50,350
1972,50,283
1973,50,227
1974,50,184
1975,50,149
1976,50,121
1977,50,180
1978,50,329
1979,50,450
1980,50,551
1981,50,634
1982,50,702
1983,50,759
1984,50,805
1985,50,843
1986,50,874
1987,50,809
1988,50,658
1989,50,533
1990,50,430
1991,50,348
1992,50,281
1993,50,226
1994,50,183
1995,50,148
1996,50,120
1997,50,186
1998,50,333
1999,50,455
2000,50,519
2001,50,591
2002,50,668
2003,50,731
2004,50,782
2005,50,824
2006,50,833
2007,50,673
2008,50,544
2009,50,439
2010,50,355
2011,50,286
2012,50,231
2013,50,187
2014,50,151
2015,50,122
2016,50,125
2017,50,284
2018,50,413
2019,50,520
2020,50,607
2021,50,681
2022,50,741
2023,50,790
2024,50,831
2025,50,864
2026,50,860
2027,50,697
2028,50,565
2029,50,457
2030,50,369
2031,50,298
2032,50,241
2033,50,194
2034,50,157
2035,50,127
2036,50,136
2037,50,293
2038,50,421
2039,50,527
2040,50,614
2041,50,686
2042,50,745
2043,50,793
2044,50,834
2045,50,866
2046,50,856
2047,50,693
2048,50,561
2049,50,455
2050,50,367
2051,50,297
2052,50,239
2053,50,193
2054,50,156
2055,50,126
2056,50,143
2057,50,298
2058,50,425
2059,50,530
2060,50,616
2061,50,688
2062,50,747
2063,50,795
2064,50,835
2065,50,867
2066,50,849
2067,50,689
2068,50,559
2069,50,452
2070,50,365
2071,50,295
2072,50,238
2073,50,192
2074,50,155
2075,50,126
2076,50,148
2077,50,302
2078,50,428
2079,50,533
2080,50,619
2081,50,690
2082,50,748
2083,50,797
2084,50,836
2085,50,868
2086,50,843
2087,50,684
2088,50,554
2089,50,448
2090,50,362
2091,50,293
2092,50,236
2093,50,191
2094,50,154
2095,50,125
2096,50,154
2097,50,307
2098,50,432
2099,50,536
2100,50,582
2101,50,646
2102,50,714
2103,50,768
2104,50,813
2105,50,849
2106,50,880
2107,50,904
2108,50,924
2109,50,899
2110,50,735
2111,50,599
2112,50,486
2113,50,393
2114,50,318
2115,50,257
2116,50,208
2117,50,168
2118,50,136
2119,50,155
2120,50,309
2121,50,434
2122,50,538
2123,50,623
2124,50,694
2125,50,752
2126,50,799
2127,50,838
2128,50,870
2129,50,846
2130,50,688
2131,50,557
2132,50,451
2133,50,364
2134,50,294
2135,50,238
2136,50,192
2137,50,155
2138,50,126
2139,50,153
2140,50,306
2141,50,432
2142,50,535
