Time,Frequency,A0
1,40,25
2,40,27
3,40,26
4,40,25
5,40,24
6,40,24
7,40,23
8,40,22
9,40,21
10,40,21
11,40,20
12,40,20
13,40,0
14,40,0
15,40,0
16,40,0
17,40,0
18,40,0
19,40,0
20,40,0
21,40,0
22,40,0
23,40,0
24,40,0
25,40,0
26,40,26
27,40,30
28,40,29
29,40,28
30,40,27
31,40,27
32,40,26
33,40,25
34,40,25
35,40,23
36,40,23
37,40,22
38,40,0
39,40,0
40,40,0
41,40,0
42,40,0
43,40,0
44,40,0
45,40,0
46,40,0
47,40,0
48,40,0
49,40,0
50,40,0
51,40,29
52,40,32
53,40,31
54,40,30
55,40,29
56,40,28
57,40,27
58,40,26
59,40,25
60,40,24
61,40,24
62,40,23
63,40,0
64,40,0
65,40,0
66,40,0
67,40,0
68,40,0
69,40,0
70,40,0
71,40,0
72,40,0
73,40,0
74,40,0
75,40,0
76,40,30
77,40,32
78,40,32
79,40,31
80,40,29
81,40,29
82,40,28
83,40,27
84,40,26
85,40,26
86,40,25
87,40,24
88,40,0
89,40,0
90,40,0
91,40,0
92,40,0
93,40,0
94,40,0
95,40,0
96,40,0
97,40,0
98,40,0
99,40,0
100,40,0
101,40,30
102,40,33
103,40,32
104,40,31
105,40,30
106,40,29
107,40,28
108,40,27
109,40,26
110,40,25
111,40,25
112,40,24
113,40,0
114,40,0
115,40,0
116,40,0
117,40,0
118,40,0
119,40,0
120,40,0
121,40,0
122,40,0
123,40,0
124,40,0
125,40,0
126,40,32
127,40,33
128,40,32
129,40,31
130,40,30
131,40,29
132,40,28
133,40,27
134,40,27
135,40,26
136,40,25
137,40,24
138,40,0
139,40,0
140,40,0
141,40,0
142,40,0
143,40,0
144,40,0
145,40,0
146,40,0
147,40,0
148,40,0
149,40,0
150,40,0
151,40,31
152,40,33
153,40,32
154,40,31
155,40,30
156,40,29
157,40,28
158,40,27
159,40,27
160,40,26
161,40,24
162,40,24
163,40,0
164,40,0
165,40,0
166,40,0
167,40,0
168,40,0
169,40,0
170,40,0
171,40,0
172,40,0
173,40,0
174,40,0
175,40,0
176,40,32
177,40,33
178,40,32
179,40,31
180,40,30
181,40,29
182,40,28
183,40,28
184,40,26
185,40,26
186,40,25
187,40,24
188,40,0
189,40,0
190,40,0
191,40,0
192,40,0
193,40,0
194,40,0
195,40,0
196,40,0
197,40,0
198,40,0
199,40,0
200,40,0
201,40,32
202,40,33
203,40,32
204,40,31
205,40,30
206,40,30
207,40,28
208,40,28
209,40,26
210,40,26
211,40,25
212,40,25
213,40,0
214,40,0
215,40,0
216,40,0
217,40,0
218,40,0
219,40,0
220,40,0
221,40,0
222,40,0
223,40,0
224,40,0
225,40,0
226,40,32
227,40,33
228,40,32
229,40,31
230,40,30
231,40,29
232,40,28
233,40,26
234,40,26
235,40,26
236,40,25
237,40,24
238,40,0
239,40,0
240,40,0
241,40,0
242,40,0
243,40,0
244,40,0
245,40,0
246,40,0
247,40,0
248,40,0
249,40,0
250,40,0
251,40,33
252,40,33
253,40,32
254,40,31
255,40,30
256,40,29
257,40,28
258,40,27
259,40,26
260,40,26
261,40,25
262,40,24
263,40,0
264,40,0
265,40,0
266,40,0
267,40,0
268,40,0
269,40,0
270,40,0
271,40,0
272,40,0
273,40,0
274,40,0
275,40,2
276,40,33
277,40,33
278,40,32
279,40,31
280,40,30
281,40,29
282,40,28
283,40,28
284,40,26
285,40,25
286,40,25
287,40,24
288,40,0
289,40,0
290,40,0
291,40,0
292,40,0
293,40,0
294,40,0
295,40,0
296,40,0
297,40,0
298,40,0
299,40,0
300,40,7
301,40,33
302,40,33
303,40,32
304,40,31
305,40,30
306,40,29
307,40,28
308,40,27
309,40,27
310,40,26
311,40,25
312,40,24
313,40,0
314,40,0
315,40,0
316,40,0
317,40,0
318,40,0
319,40,0
320,40,0
321,40,0
322,40,0
323,40,0
324,40,0
325,40,10
326,40,33
327,40,33
328,40,32
