Time,Frequency,A0
1,50,158
2,50,283
3,50,389
4,50,469
5,50,525
6,50,565
7,50,593
8,50,612
9,50,626
10,50,635
11,50,401
12,50,217
13,50,116
14,50,63
15,50,35
16,50,20
17,50,11
18,50,6
19,50,4
20,50,2
21,50,153
22,50,292
23,50,397
24,50,475
25,50,530
26,50,569
27,50,595
28,50,614
29,50,627
30,50,636
31,50,394
32,50,213
33,50,115
34,50,63
35,50,35
36,50,19
37,50,11
38,50,6
39,50,3
40,50,2
41,50,158
42,50,296
43,50,401
44,50,476
45,50,532
46,50,570
47,50,596
48,50,615
49,50,628
50,50,636
51,50,388
52,50,210
53,50,113
54,50,62
55,50,35
56,50,19
57,50,11
58,50,7
59,50,3
60,50,2
61,50,163
62,50,300
63,50,403
64,50,479
65,50,534
66,50,571
67,50,597
68,50,616
69,50,628
70,50,637
71,50,380
72,50,205
73,50,111
74,50,60
75,50,33
76,50,18
77,50,11
78,50,6
79,50,4
80,50,2
81,50,168
82,50,304
83,50,406
84,50,482
85,50,535
86,50,572
87,50,598
88,50,616
89,50,629
90,50,637
91,50,372
92,50,202
93,50,109
94,50,59
95,50,33
96,50,18
97,50,10
98,50,6
99,50,4
100,50,15
101,50,146
102,50,287
103,50,394
104,50,473
105,50,529
106,50,470
107,50,255
108,50,134
109,50,72
110,50,39
111,50,22
112,50,12
113,50,7
114,50,4
115,50,2
116,50,58
117,50,219
118,50,342
119,50,434
120,50,501
121,50,549
122,50,582
123,50,605
124,50,621
125,50,632
126,50,535
127,50,301
128,50,160
129,50,87
130,50,48
131,50,27
132,50,15
133,50,9
134,50,5
135,50,3
136,50,65
137,50,224
138,50,346
139,50,438
140,50,504
141,50,551
142,50,583
143,50,605
144,50,621
145,50,632
146,50,526
147,50,295
148,50,159
149,50,86
150,50,47
151,50,26
152,50,15
153,50,8
154,50,5
155,50,3
156,50,71
157,50,229
158,50,350
159,50,440
160,50,506
161,50,552
162,50,584
163,50,606
164,50,622
165,50,633
166,50,517
167,50,290
168,50,156
169,50,84
170,50,47
171,50,26
172,50,15
173,50,8
174,50,5
175,50,3
176,50,77
177,50,233
178,50,353
179,50,442
180,50,508
181,50,553
182,50,585
183,50,606
184,50,622
185,50,633
186,50,508
187,50,284
188,50,153
189,50,83
190,50,45
191,50,26
192,50,15
193,50,8
194,50,5
195,50,3
196,50,83
197,50,238
198,50,356
199,50,445
200,50,438
201,50,495
202,50,547
203,50,581
204,50,605
205,50,569
206,50,320
207,50,172
208,50,92
209,50,50
210,50,28
211,50,16
212,50,9
213,50,5
214,50,3
215,50,33
216,50,200
217,50,328
218,50,424
219,50,494
220,50,544
221,50,579
222,50,602
223,50,619
224,50,630
225,50,577
226,50,327
227,50,176
228,50,95
229,50,52
230,50,29
231,50,17
232,50,9
233,50,6
234,50,3
235,50,39
236,50,205
237,50,331
238,50,427
239,50,496
240,50,546
241,50,580
242,50,603
243,50,619
244,50,631
245,50,567
246,50,321
247,50,173
248,50,94
249,50,51
250,50,29
251,50,16
252,50,10
253,50,5
254,50,3
255,50,45
256,50,211
257,50,335
258,50,429
259,50,498
260,50,547
261,50,580
262,50,604
263,50,620
264,50,631
265,50,557
266,50,314
267,50,170
268,50,92
269,50,50
270,50,28
271,50,16
272,50,9
273,50,6
274,50,3
275,50,51
276,50,214
277,50,338
278,50,432
279,50,500
280,50,548
281,50,581
282,50,604
283,50,620
284,50,632
285,50,547
286,50,309
287,50,166
288,50,89
289,50,49
290,50,28
291,50,16
292,50,9
293,50,5
294,50,3
295,50,58
296,50,218
297,50,341
298,50,434
299,50,502
300,50,474
301,50,523
302,50,566
303,50,595
304,50,615
305,50,628
306,50,637
307,50,643
308,50,589
309,50,336
310,50,182
311,50,98
312,50,55
313,50,30
314,50,17
315,50,10
316,50,6
317,50,3
318,50,38
319,50,204
320,50,331
321,50,426
322,50,496
323,50,545
324,50,579
325,50,603
326,50,620
327,50,631
328,50,569
329,50,323
330,50,174
331,50,94
332,50,51
333,50,29
334,50,16
335,50,10
336,50,6
337,50,4
338,50,42
339,50,208
340,50,334
341,50,428
342,50,498
343,50,547
344,50,580
345,50,604
346,50,620
347,50,631
348,50,560
349,50,316
350,50,170
351,50,92
352,50,51
353,50,28
354,50,16
355,50,9
356,50,6
357,50,3
358,50,50
359,50,213
360,50,337
361,50,431
362,50,499
363,50,548
364,50,581
365,50,604
366,50,620
367,50,631
368,50,550
369,50,310
370,50,167
371,50,90
372,50,50
373,50,28
374,50,15
375,50,9
376,50,5
377,50,3
378,50,56
379,50,217
380,50,341
381,50,434
382,50,501
383,50,549
384,50,582
385,50,605
386,50,621
387,50,631
388,50,540
389,50,304
390,50,164
391,50,89
392,50,49
393,50,28
394,50,16
395,50,9
396,50,6
397,50,3
398,50,62
399,50,221
400,50,291
401,50,376
402,50,461
403,50,521
404,50,563
405,50,592
406,50,611
407,50,626
408,50,361
409,50,195
410,50,105
411,50,57
412,50,32
413,50,17
414,50,10
415,50,6
416,50,3
417,50,2
418,50,174
419,50,308
420,50,409
421,50,484
422,50,536
423,50,573
424,50,598
425,50,616
426,50,629
427,50,637
428,50,363
429,50,197
430,50,106
431,50,58
432,50,32
433,50,18
434,50,10
435,50,6
436,50,4
437,50,0
438,50,178
439,50,311
440,50,412
441,50,485
442,50,538
443,50,574
444,50,599
445,50,617
446,50,629
447,50,637
448,50,356
449,50,193
450,50,104
451,50,57
452,50,32
453,50,18
454,50,10
455,50,6
456,50,4
457,50,0
458,50,184
459,50,315
460,50,415
461,50,487
462,50,539
463,50,575
464,50,600
465,50,617
466,50,629
467,50,615
468,50,350
469,50,189
470,50,102
471,50,56
472,50,31
473,50,18
474,50,10
475,50,6
476,50,4
477,50,16
478,50,188
479,50,319
480,50,417
481,50,489
482,50,540
483,50,576
484,50,600
485,50,618
486,50,630
487,50,603
488,50,343
489,50,186
490,50,100
491,50,55
492,50,31
493,50,17
494,50,10
495,50,6
496,50,3
497,50,22
498,50,193
499,50,322
500,50,357
501,50,430
502,50,500
503,50,549
504,50,582
505,50,605
506,50,621
507,50,389
508,50,211
509,50,113
510,50,61
511,50,33
512,50,19
513,50,11
514,50,6
515,50,3
516,50,2
517,50,152
518,50,291
519,50,396
520,50,474
521,50,530
522,50,569
523,50,596
524,50,614
525,50,627
526,50,636
527,50,394
528,50,214
529,50,115
530,50,63
531,50,35
532,50,20
533,50,12
534,50,7
535,50,3
536,50,2
537,50,157
538,50,295
539,50,400
540,50,476
541,50,531
542,50,570
543,50,596
544,50,615
545,50,628
546,50,637
547,50,386
548,50,211
549,50,113
550,50,62
551,50,34
