Time,Frequency,A0
1,1000,209
2,1000,342
3,1000,468
4,1000,548
5,1000,499
6,1000,277
7,1000,165
8,1000,97
9,1000,53
10,1000,30
11,1000,37
12,1000,204
13,1000,366
14,1000,474
15,1000,554
16,1000,510
17,1000,306
18,1000,178
19,1000,102
20,1000,60
21,1000,32
22,1000,80
23,1000,238
24,1000,394
25,1000,495
26,1000,463
27,1000,272
28,1000,157
29,1000,90
30,1000,54
31,1000,29
32,1000,77
33,1000,235
34,1000,390
35,1000,492
36,1000,569
37,1000,519
38,1000,311
39,1000,181
40,1000,104
41,1000,61
42,1000,34
43,1000,81
44,1000,239
45,1000,372
46,1000,496
47,1000,465
48,1000,272
49,1000,157
50,1000,90
51,1000,53
52,1000,30
53,1000,77
54,1000,235
55,1000,369
56,1000,475
57,1000,527
58,1000,313
59,1000,182
60,1000,106
61,1000,61
62,1000,37
63,1000,19
64,1000,70
65,1000,229
66,1000,388
67,1000,491
68,1000,459
69,1000,269
70,1000,154
71,1000,88
72,1000,52
73,1000,32
74,1000,77
75,1000,236
76,1000,370
77,1000,477
78,1000,558
79,1000,512
80,1000,304
81,1000,158
82,1000,91
83,1000,54
84,1000,33
85,1000,117
86,1000,275
87,1000,402
88,1000,501
89,1000,468
90,1000,275
91,1000,158
92,1000,90
93,1000,53
94,1000,29
95,1000,78
96,1000,235
97,1000,369
98,1000,475
99,1000,527
100,1000,312
101,1000,176
102,1000,110
103,1000,62
104,1000,36
105,1000,21
106,1000,71
107,1000,264
108,1000,375
109,1000,485
110,1000,458
111,1000,260
112,1000,146
113,1000,81
114,1000,47
115,1000,28
116,1000,76
117,1000,242
118,1000,382
119,1000,472
120,1000,514
121,1000,293
122,1000,165
123,1000,92
124,1000,54
125,1000,31
126,1000,18
127,1000,71
128,1000,236
129,1000,376
130,1000,486
131,1000,459
132,1000,260
133,1000,162
134,1000,90
135,1000,53
136,1000,31
137,1000,78
138,1000,272
139,1000,381
140,1000,489
141,1000,527
142,1000,305
143,1000,172
144,1000,96
145,1000,55
146,1000,33
147,1000,39
148,1000,213
149,1000,357
150,1000,472
151,1000,557
152,1000,568
153,1000,331
154,1000,187
155,1000,105
156,1000,60
157,1000,35
158,1000,83
159,1000,248
160,1000,386
161,1000,493
162,1000,517
163,1000,297
164,1000,166
165,1000,93
166,1000,54
167,1000,32
168,1000,38
169,1000,213
170,1000,355
171,1000,470
172,1000,557
173,1000,515
174,1000,300
175,1000,189
176,1000,106
177,1000,60
178,1000,36
179,1000,83
180,1000,248
181,1000,384
182,1000,492
183,1000,462
184,1000,265
185,1000,149
186,1000,83
187,1000,48
188,1000,29
189,1000,37
190,1000,212
191,1000,356
192,1000,470
193,1000,542
194,1000,502
195,1000,291
196,1000,164
197,1000,93
198,1000,54
